# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
 3)   0.088 us    |            process_measurement();
 3)   4.545 us    |          }
 3) + 27.960 us   |        }
 3)               |        down_write_killable() {
 3)   0.030 us    |          _cond_resched();
 3)   4.549 us    |        }
 3)               |        do_mmap() {
 3)               |          get_unmapped_area() {
 3)               |            arch_get_unmapped_area_topdown() {
 3)   0.094 us    |              get_align_mask();
 3)   0.032 us    |              get_align_mask();
 3)   0.322 us    |              unmapped_area_topdown();
 3) + 13.895 us   |            }
 3)               |            security_mmap_addr() {
 3)   0.099 us    |              cap_mmap_addr();
 3)   4.584 us    |            }
 3) + 27.279 us   |          }
 3)   0.048 us    |          path_noexec();
 3)               |          mmap_region() {
 3)   0.107 us    |            may_expand_vm();
 3)   0.033 us    |            is_file_shm_hugepages();
 3)               |            vma_merge() {
 3)   0.030 us    |              can_vma_merge_before();
 3)   4.429 us    |            }
 3)               |            kmem_cache_alloc() {
 3)   0.032 us    |              _cond_resched();
 3)               |              __memcg_kmem_get_cache() {
 3)   0.310 us    |                get_mem_cgroup_from_mm();
 3)   4.904 us    |              }
 3)   0.052 us    |              __memcg_kmem_put_cache();
 3) + 18.461 us   |            }
 3)   0.124 us    |            vm_get_page_prot();
 3)               |            ext4_file_mmap() {
 3)               |              touch_atime() {
 3)               |                atime_needs_update() {
 3)               |                  current_fs_time() {
 3)   0.036 us    |                    current_kernel_time64();
 3)   0.039 us    |                    timespec_trunc();
 3)   9.231 us    |                  }
 3) + 14.036 us   |                }
 3) + 18.624 us   |              }
 3) + 23.230 us   |            }
 3)               |            vma_link() {
 3)               |              down_write() {
 3)   0.029 us    |                _cond_resched();
 3)   4.700 us    |              }
 3)   0.032 us    |              __vma_link_list();
 3)   0.207 us    |              __vma_link_rb();
 3)               |              __vma_link_file() {
 3)   1.906 us    |                vma_interval_tree_insert();
 3)   6.807 us    |              }
 3)   0.032 us    |              up_write();
 3) + 33.724 us   |            }
 3)   0.103 us    |            uprobe_mmap();
 3)               |            vma_set_page_prot() {
 3)   0.034 us    |              vm_get_page_prot();
 3)   0.029 us    |              vma_wants_writenotify();
 3)   8.903 us    |            }
 3) ! 130.017 us  |          }
 3) ! 171.057 us  |        }
 3)   0.033 us    |        up_write();
 3) ! 221.231 us  |      }
 3)   0.080 us    |      fput();
 3) ! 249.563 us  |    }
 3) ! 256.034 us  |  }
 3)               |  SyS_mprotect() {
 3)               |    down_write_killable() {
 3)   0.032 us    |      _cond_resched();
 3)   4.443 us    |    }
 3)               |    find_vma() {
 3)   0.153 us    |      vmacache_find();
 3)   0.032 us    |      vmacache_update();
 3)   9.330 us    |    }
 3)               |    security_file_mprotect() {
 3)               |      apparmor_file_mprotect() {
 3)               |        common_mmap() {
 3)   0.102 us    |          common_file_perm();
 3)   4.557 us    |        }
 3)   9.089 us    |      }
 3) + 13.578 us   |    }
 3)               |    mprotect_fixup() {
 3)   0.047 us    |      vma_merge();
 3)               |      split_vma() {
 3)               |        __split_vma.isra.32() {
 3)               |          kmem_cache_alloc() {
 3)   0.030 us    |            _cond_resched();
 3)               |            __memcg_kmem_get_cache() {
 3)   0.041 us    |              get_mem_cgroup_from_mm();
 3)   4.538 us    |            }
 3)   0.106 us    |            __memcg_kmem_put_cache();
 3) + 18.148 us   |          }
 3)   0.032 us    |          vma_dup_policy();
 3)   0.038 us    |          anon_vma_clone();
 3)               |          vma_adjust() {
 3)   0.032 us    |            uprobe_munmap();
 3)               |            down_write() {
 3)   0.030 us    |              _cond_resched();
 3)   4.409 us    |            }
 3)               |            __vma_link_file() {
 3)               |              vma_interval_tree_insert() {
 3)   0.042 us    |                vma_interval_tree_augment_rotate();
 3)   4.910 us    |              }
 3)   9.462 us    |            }
 3)               |            vma_adjust_trans_huge() {
 3)               |              split_huge_pmd_address() {
 3)               |                __split_huge_pmd() {
 3)   0.334 us    |                  _raw_spin_lock();
 3)   5.038 us    |                }
 3)   9.888 us    |              }
 3) + 14.400 us   |            }
 3)   0.778 us    |            vma_interval_tree_remove();
 3)   3.656 us    |            vma_interval_tree_insert();
 3)   0.031 us    |            __vma_link_list();
 3)               |            __vma_link_rb() {
 3)   0.030 us    |              vma_gap_callbacks_rotate();
 3)   4.490 us    |            }
 3)   0.035 us    |            up_write();
 3)   0.043 us    |            uprobe_mmap();
 3)   0.038 us    |            uprobe_mmap();
 3) + 89.871 us   |          }
 3) ! 126.071 us  |        }
 3) ! 130.572 us  |      }
 3)               |      split_vma() {
 3)               |        __split_vma.isra.32() {
 3)               |          kmem_cache_alloc() {
 3)   0.030 us    |            _cond_resched();
 3)               |            __memcg_kmem_get_cache() {
 3)   0.041 us    |              get_mem_cgroup_from_mm();
 3)   4.474 us    |            }
 3)   0.035 us    |            __memcg_kmem_put_cache();
 3) + 17.649 us   |          }
 3)   0.033 us    |          vma_dup_policy();
 3)   0.035 us    |          anon_vma_clone();
 3)               |          vma_adjust() {
 3)   0.031 us    |            uprobe_munmap();
 3)               |            down_write() {
 3)   0.030 us    |              _cond_resched();
 3)   4.324 us    |            }
 3)               |            __vma_link_file() {
 3)   1.102 us    |              vma_interval_tree_insert();
 3)   5.408 us    |            }
 3)   0.050 us    |            vma_adjust_trans_huge();
 3)   0.246 us    |            vma_interval_tree_remove();
 3)   0.109 us    |            vma_interval_tree_insert();
 3)   0.031 us    |            __vma_link_list();
 3)               |            __vma_link_rb() {
 3)   0.047 us    |              vma_gap_callbacks_rotate();
 3)   0.029 us    |              vma_gap_callbacks_rotate();
 3)   8.768 us    |            }
 3)   0.035 us    |            up_write();
 3)   0.032 us    |            uprobe_mmap();
 3)   0.034 us    |            uprobe_mmap();
 3) + 66.639 us   |          }
 3) ! 101.571 us  |        }
 3) ! 105.887 us  |      }
 3)   0.033 us    |      vma_wants_writenotify();
 3)               |      vma_set_page_prot() {
 3)   0.034 us    |        vm_get_page_prot();
 3)   0.031 us    |        vma_wants_writenotify();
 3)   8.644 us    |      }
 3)               |      change_protection() {
 3)   0.180 us    |        _raw_spin_lock();
 3)   5.489 us    |      }
 3)   0.037 us    |      vm_stat_account();
 3)   0.037 us    |      vm_stat_account();
 3) ! 285.476 us  |    }
 3)   0.035 us    |    up_write();
 3) ! 335.285 us  |  }
 3)               |  SyS_mmap() {
 3)               |    SyS_mmap_pgoff() {
 3)               |      fget() {
 3)   0.172 us    |        __fget();
 3)   4.503 us    |      }
 3)   0.032 us    |      is_file_shm_hugepages();
 3)               |      vm_mmap_pgoff() {
 3)               |        security_mmap_file() {
 3)   0.031 us    |          cap_mmap_file();
 3)               |          apparmor_mmap_file() {
 3)               |            common_mmap() {
 3)   0.047 us    |              common_file_perm();
 3)   4.350 us    |            }
 3)   8.658 us    |          }
 3)   0.038 us    |          ima_file_mmap();
 3) + 21.664 us   |        }
 3)               |        down_write_killable() {
 3)   0.029 us    |          _cond_resched();
 3)   4.391 us    |        }
 3)               |        do_mmap() {
 3)               |          get_unmapped_area() {
 3)   0.039 us    |            arch_get_unmapped_area_topdown();
 3)               |            security_mmap_addr() {
 3)   0.031 us    |              cap_mmap_addr();
 3)   4.431 us    |            }
 3) + 13.163 us   |          }
 3)   0.100 us    |          path_noexec();
 3)               |          mmap_region() {
 3)   0.097 us    |            may_expand_vm();
 3)               |            do_munmap() {
 3)               |              find_vma() {
 3)   0.080 us    |                vmacache_find();
 3)   0.031 us    |                vmacache_update();
 3)   8.733 us    |              }
 3)               |              find_vma() {
 3)   0.052 us    |                vmacache_find();
 3)   4.380 us    |              }
 3)               |              __split_vma.isra.32() {
 3)               |                kmem_cache_alloc() {
 3)   0.030 us    |                  _cond_resched();
 3)               |                  __memcg_kmem_get_cache() {
 3)   0.043 us    |                    get_mem_cgroup_from_mm();
 3)   4.345 us    |                  }
 3)   0.035 us    |                  __memcg_kmem_put_cache();
 3) + 17.288 us   |                }
 3)   0.030 us    |                vma_dup_policy();
 3)   0.035 us    |                anon_vma_clone();
 3)               |                vma_adjust() {
 3)   0.030 us    |                  uprobe_munmap();
 3)               |                  down_write() {
 3)   0.030 us    |                    _cond_resched();
 3)   4.342 us    |                  }
 3)               |                  __vma_link_file() {
 3)               |                    vma_interval_tree_insert() {
 3)   0.033 us    |                      vma_interval_tree_augment_rotate();
 3)   4.471 us    |                    }
 3)   8.802 us    |                  }
 3)   0.045 us    |                  vma_adjust_trans_huge();
 3)   0.165 us    |                  vma_interval_tree_remove();
 3)   0.094 us    |                  vma_interval_tree_insert();
 3)   0.031 us    |                  __vma_link_list();
 3)               |                  __vma_link_rb() {
 3)   0.039 us    |                    vma_gap_callbacks_rotate();
 3)   4.402 us    |                  }
 3)   0.031 us    |                  up_write();
 3)   0.037 us    |                  uprobe_mmap();
 3)   0.032 us    |                  uprobe_mmap();
 3) + 65.201 us   |                }
 3) + 99.853 us   |              }
 3)   0.065 us    |              vma_rb_erase();
 3)               |              unmap_region() {
 3)               |                lru_add_drain() {
 3)               |                  lru_add_drain_cpu() {
 3)               |                    pagevec_lru_move_fn() {
 3)   0.115 us    |                      _raw_spin_lock_irqsave();
 3)   0.454 us    |                      mem_cgroup_page_lruvec();
 3)               |                      __pagevec_lru_add_fn() {
 3)               |                        mem_cgroup_update_lru_size() {
 3)   0.151 us    |                          __mod_zone_page_state();
 3)   4.612 us    |                        }
 3)   9.017 us    |                      }
 3)   0.033 us    |                      mem_cgroup_page_lruvec();
 3)               |                      __pagevec_lru_add_fn() {
 3)               |                        mem_cgroup_update_lru_size() {
 3)   0.038 us    |                          __mod_zone_page_state();
 3)   4.359 us    |                        }
 3)   8.709 us    |                      }
 3)   0.036 us    |                      mem_cgroup_page_lruvec();
 3)               |                      __pagevec_lru_add_fn() {
 3)               |                        mem_cgroup_update_lru_size() {
 3)   0.032 us    |                          __mod_zone_page_state();
 3)   4.347 us    |                        }
 3)   8.654 us    |                      }
 3)   0.033 us    |                      mem_cgroup_page_lruvec();
 3)               |                      __pagevec_lru_add_fn() {
 3)               |                        mem_cgroup_update_lru_size() {
 3)   0.034 us    |                          __mod_zone_page_state();
 3)   4.352 us    |                        }
 3)   8.693 us    |                      }
 3)   0.035 us    |                      mem_cgroup_page_lruvec();
 3)               |                      __pagevec_lru_add_fn() {
 3)               |                        mem_cgroup_update_lru_size() {
 3)   0.032 us    |                          __mod_zone_page_state();
 3)   4.330 us    |                        }
 3)   8.643 us    |                      }
 3)   0.036 us    |                      mem_cgroup_page_lruvec();
 3)               |                      __pagevec_lru_add_fn() {
 3)               |                        mem_cgroup_update_lru_size() {
 3)   0.035 us    |                          __mod_zone_page_state();
 3)   4.370 us    |                        }
 3)   8.692 us    |                      }
 3)   0.035 us    |                      mem_cgroup_page_lruvec();
 3)               |                      __pagevec_lru_add_fn() {
 3)               |                        mem_cgroup_update_lru_size() {
 3)   0.034 us    |                          __mod_zone_page_state();
 3)   4.341 us    |                        }
 3)   8.671 us    |                      }
 3)   0.040 us    |                      _raw_spin_unlock_irqrestore();
 3)               |                      release_pages() {
 3)   0.033 us    |                        mem_cgroup_uncharge_list();
 3)   0.032 us    |                        free_hot_cold_page_list();
 3)   8.912 us    |                      }
 3) ! 144.809 us  |                    }
 3) ! 149.343 us  |                  }
 3) ! 153.658 us  |                }
 3)   0.042 us    |                tlb_gather_mmu();
 3)               |                unmap_vmas() {
 3)               |                  unmap_single_vma() {
 3)   0.028 us    |                    uprobe_munmap();
 3)               |                    unmap_page_range() {
 3)   0.033 us    |                      _raw_spin_lock();
 3)   0.058 us    |                      sync_mm_rss();
 3)   0.032 us    |                      _cond_resched();
 3) + 13.270 us   |                    }
 3) + 22.041 us   |                  }
 3) + 26.436 us   |                }
 3)               |                free_pgtables() {
 3)   0.043 us    |                  unlink_anon_vmas();
 3)               |                  unlink_file_vma() {
 3)               |                    down_write() {
 3)   0.030 us    |                      _cond_resched();
 3)   4.324 us    |                    }
 3)               |                    __remove_shared_vm_struct() {
 3)   0.049 us    |                      vma_interval_tree_remove();
 3)   4.374 us    |                    }
 3)   0.034 us    |                    up_write();
 3) + 21.591 us   |                  }
 3)   0.127 us    |                  free_pgd_range();
 3) + 34.698 us   |                }
 3)               |                tlb_finish_mmu() {
 3)   0.037 us    |                  tlb_flush_mmu_tlbonly();
 3)   0.038 us    |                  tlb_flush_mmu_free();
 3)   8.739 us    |                }
 3) ! 245.400 us  |              }
 3)   0.048 us    |              mpx_notify_unmap();
 3)               |              remove_vma() {
 3)   0.031 us    |                _cond_resched();
 3)   0.029 us    |                fput();
 3)   0.210 us    |                kmem_cache_free();
 3) + 13.252 us   |              }
 3) ! 402.230 us  |            }
 3)   0.030 us    |            is_file_shm_hugepages();
 3)               |            security_vm_enough_memory_mm() {
 3)               |              cap_vm_enough_memory() {
 3)   0.088 us    |                cap_capable();
 3)   4.429 us    |              }
 3)   0.111 us    |              __vm_enough_memory();
 3) + 13.420 us   |            }
 3)               |            vma_merge() {
 3)   0.031 us    |              can_vma_merge_before();
 3)   4.380 us    |            }
 3)               |            kmem_cache_alloc() {
 3)   0.031 us    |              _cond_resched();
 3)               |              __memcg_kmem_get_cache() {
 3)   0.052 us    |                get_mem_cgroup_from_mm();
 3)   4.351 us    |              }
 3)   0.035 us    |              __memcg_kmem_put_cache();
 3) + 17.272 us   |            }
 3)   0.034 us    |            vm_get_page_prot();
 3)               |            ext4_file_mmap() {
 3)               |              touch_atime() {
 3)               |                atime_needs_update() {
 3)               |                  current_fs_time() {
 3)   0.035 us    |                    current_kernel_time64();
 3)   0.033 us    |                    timespec_trunc();
 3)   8.735 us    |                  }
 3) + 13.249 us   |                }
 3) + 17.607 us   |              }
 3) + 21.938 us   |            }
 3)               |            vma_link() {
 3)               |              down_write() {
 3)   0.030 us    |                _cond_resched();
 3)   4.324 us    |              }
 3)   0.033 us    |              __vma_link_list();
 3)   0.081 us    |              __vma_link_rb();
 3)               |              __vma_link_file() {
 3)   5.633 us    |                vma_interval_tree_insert();
 3)   9.944 us    |              }
 3)   0.035 us    |              up_write();
 3) + 35.885 us   |            }
 3)   0.033 us    |            uprobe_mmap();
 3)               |            vma_set_page_prot() {
 3)   0.031 us    |              vm_get_page_prot();
 3)   0.033 us    |              vma_wants_writenotify();
 3)   8.669 us    |            }
 3) ! 551.252 us  |          }
 3) ! 577.544 us  |        }
 3)   0.031 us    |        up_write();
 3) ! 622.852 us  |      }
 3)   0.031 us    |      fput();
 3) ! 644.636 us  |    }
 3) ! 648.946 us  |  }
 3)               |  do_async_page_fault() {
 3)               |    __do_page_fault() {
 3)   0.029 us    |      down_read_trylock();
 3)   0.031 us    |      _cond_resched();
 3)               |      find_vma() {
 3)   0.041 us    |        vmacache_find();
 3)   0.040 us    |        vmacache_update();
 3)   8.697 us    |      }
 3)               |      handle_mm_fault() {
 3)   0.030 us    |        mem_cgroup_from_task();
 3)               |        anon_vma_prepare() {
 3)   0.037 us    |          _cond_resched();
 3)               |          kmem_cache_alloc() {
 3)   0.031 us    |            _cond_resched();
 3)               |            __memcg_kmem_get_cache() {
 3)   0.038 us    |              get_mem_cgroup_from_mm();
 3)   5.136 us    |            }
 3)   0.034 us    |            __memcg_kmem_put_cache();
 3) + 18.814 us   |          }
 3)               |          find_mergeable_anon_vma() {
 3)   0.129 us    |            reusable_anon_vma();
 3)   0.035 us    |            reusable_anon_vma();
 3)   8.798 us    |          }
 3)               |          kmem_cache_alloc() {
 3)   0.030 us    |            _cond_resched();
 3)               |            __memcg_kmem_get_cache() {
 3)   0.039 us    |              get_mem_cgroup_from_mm();
 3)   4.530 us    |            }
 3)   0.095 us    |            __memcg_kmem_put_cache();
 3) + 18.053 us   |          }
 3)               |          down_write() {
 3)   0.031 us    |            _cond_resched();
 3)   4.334 us    |          }
 3)   0.032 us    |          _raw_spin_lock();
 3)   0.042 us    |          anon_vma_interval_tree_insert();
 3)   0.036 us    |          up_write();
 3) + 85.048 us   |        }
 3)               |        alloc_pages_vma() {
 3)   0.040 us    |          __get_vma_policy();
 3)               |          get_vma_policy.part.34() {
 3)   0.092 us    |            get_task_policy.part.31();
 3)   4.594 us    |          }
 3)   0.032 us    |          policy_nodemask();
 3)   0.036 us    |          policy_zonelist();
 3)               |          __alloc_pages_nodemask() {
 3)   0.031 us    |            _cond_resched();
 3)               |            get_page_from_freelist() {
 3)   0.033 us    |              __dec_zone_state();
 3)   0.031 us    |              __inc_zone_state();
 3)   0.030 us    |              __inc_zone_state();
 3) + 13.537 us   |            }
 3) + 22.412 us   |          }
 3) + 48.857 us   |        }
 3)               |        mem_cgroup_try_charge() {
 3)   0.047 us    |          get_mem_cgroup_from_mm();
 3)   0.117 us    |          try_charge();
 3)   8.773 us    |        }
 3)               |        __do_fault() {
 3)               |          ext4_filemap_fault() {
 3)               |            down_read() {
 3)   0.030 us    |              _cond_resched();
 3)   4.332 us    |            }
 3)               |            filemap_fault() {
 3)               |              pagecache_get_page() {
 3)   0.311 us    |                find_get_entry();
 3)   4.618 us    |              }
 3)   0.031 us    |              _cond_resched();
 3) + 13.307 us   |            }
 3)   0.044 us    |            up_read();
 3) + 30.607 us   |          }
 3) + 35.046 us   |        }
 3)   0.032 us    |        _raw_spin_lock();
 3)               |        do_set_pte() {
 3)               |          page_add_new_anon_rmap() {
 3)   0.034 us    |            __mod_zone_page_state();
 3)   0.032 us    |            __page_set_anon_rmap();
 3)   8.672 us    |          }
 3) + 13.052 us   |        }
 3)               |        mem_cgroup_commit_charge() {
 3)   0.106 us    |          mem_cgroup_charge_statistics();
 3)   0.032 us    |          memcg_check_events();
 3)   8.745 us    |        }
 3)               |        lru_cache_add_active_or_unevictable() {
 3)   0.042 us    |          __lru_cache_add();
 3)   4.364 us    |        }
 3)               |        unlock_page() {
 3)   0.244 us    |          __wake_up_bit();
 3)   4.676 us    |        }
 3) ! 253.320 us  |      }
 3)   0.034 us    |      up_read();
 3) ! 283.800 us  |    }
 3) ! 288.246 us  |  }
 3)               |  SyS_mmap() {
 3)               |    SyS_mmap_pgoff() {
 3)               |      vm_mmap_pgoff() {
 3)               |        security_mmap_file() {
 3)   0.031 us    |          cap_mmap_file();
 3)               |          apparmor_mmap_file() {
 3)   0.038 us    |            common_mmap();
 3)   4.360 us    |          }
 3)   0.036 us    |          ima_file_mmap();
 3) + 17.389 us   |        }
 3)               |        down_write_killable() {
 3)   0.030 us    |          _cond_resched();
 3)   4.360 us    |        }
 3)               |        do_mmap() {
 3)               |          get_unmapped_area() {
 3)   0.044 us    |            arch_get_unmapped_area_topdown();
 3)               |            security_mmap_addr() {
 3)   0.031 us    |              cap_mmap_addr();
 3)   4.355 us    |            }
 3) + 13.031 us   |          }
 3)               |          mmap_region() {
 3)   0.037 us    |            may_expand_vm();
 3)               |            do_munmap() {
 3)               |              find_vma() {
 3)   0.070 us    |                vmacache_find();
 3)   0.032 us    |                vmacache_update();
 3)   8.804 us    |              }
 3)               |              find_vma() {
 3)   0.066 us    |                vmacache_find();
 3)   0.032 us    |                vmacache_update();
 3)   8.728 us    |              }
 3)   0.071 us    |              vma_rb_erase();
 3)               |              unmap_region() {
 3)               |                lru_add_drain() {
 3)               |                  lru_add_drain_cpu() {
 3)               |                    pagevec_lru_move_fn() {
 3)   0.034 us    |                      _raw_spin_lock_irqsave();
 3)   0.045 us    |                      mem_cgroup_page_lruvec();
 3)               |                      __pagevec_lru_add_fn() {
 3)               |                        mem_cgroup_update_lru_size() {
 3)   0.032 us    |                          __mod_zone_page_state();
 3)   4.350 us    |                        }
 3)   8.750 us    |                      }
 3)   0.039 us    |                      _raw_spin_unlock_irqrestore();
 3)               |                      release_pages() {
 3)   0.038 us    |                        mem_cgroup_uncharge_list();
 3)   0.034 us    |                        free_hot_cold_page_list();
 3)   8.637 us    |                      }
 3) + 38.997 us   |                    }
 3) + 43.300 us   |                  }
 3) + 47.612 us   |                }
 3)   0.032 us    |                tlb_gather_mmu();
 3)               |                unmap_vmas() {
 3)               |                  unmap_single_vma() {
 3)   0.035 us    |                    uprobe_munmap();
 3)               |                    unmap_page_range() {
 3)   0.030 us    |                      _raw_spin_lock();
 3)   0.059 us    |                      sync_mm_rss();
 3)   0.030 us    |                      _cond_resched();
 3) + 13.044 us   |                    }
 3) + 21.689 us   |                  }
 3) + 26.031 us   |                }
 3)               |                free_pgtables() {
 3)   0.055 us    |                  unlink_anon_vmas();
 3)               |                  unlink_file_vma() {
 3)               |                    down_write() {
 3)   0.029 us    |                      _cond_resched();
 3)   4.328 us    |                    }
 3)               |                    __remove_shared_vm_struct() {
 3)   0.121 us    |                      vma_interval_tree_remove();
 3)   4.502 us    |                    }
 3)   0.042 us    |                    up_write();
 3) + 21.716 us   |                  }
 3)   0.041 us    |                  free_pgd_range();
 3) + 34.690 us   |                }
 3)               |                tlb_finish_mmu() {
 3)   0.031 us    |                  tlb_flush_mmu_tlbonly();
 3)   0.032 us    |                  tlb_flush_mmu_free();
 3)   8.629 us    |                }
 3) ! 138.460 us  |              }
 3)   0.031 us    |              mpx_notify_unmap();
 3)               |              remove_vma() {
 3)   0.030 us    |                _cond_resched();
 3)   0.031 us    |                fput();
 3)   0.074 us    |                kmem_cache_free();
 3) + 13.006 us   |              }
 3) ! 195.028 us  |            }
 3)               |            security_vm_enough_memory_mm() {
 3)               |              cap_vm_enough_memory() {
 3)   0.031 us    |                cap_capable();
 3)   4.411 us    |              }
 3)   0.039 us    |              __vm_enough_memory();
 3) + 13.102 us   |            }
 3)               |            vma_merge() {
 3)   0.045 us    |              can_vma_merge_before();
 3)   4.511 us    |            }
 3)               |            kmem_cache_alloc() {
 3)   0.030 us    |              _cond_resched();
 3)               |              __memcg_kmem_get_cache() {
 3)   0.056 us    |                get_mem_cgroup_from_mm();
 3)   4.375 us    |              }
 3)   0.037 us    |              __memcg_kmem_put_cache();
 3) + 17.314 us   |            }
 3)   0.034 us    |            vm_get_page_prot();
 3)               |            vma_link() {
 3)   0.031 us    |              __vma_link_list();
 3)               |              __vma_link_rb() {
 3)   0.032 us    |                vma_gap_callbacks_rotate();
 3)   0.031 us    |                vma_gap_callbacks_rotate();
 3)   8.719 us    |              }
 3)   0.041 us    |              __vma_link_file();
 3) + 21.684 us   |            }
 3)               |            vma_set_page_prot() {
 3)   0.036 us    |              vm_get_page_prot();
 3)   0.037 us    |              vma_wants_writenotify();
 3)   8.903 us    |            }
 3) ! 295.340 us  |          }
 3) ! 317.055 us  |        }
 3)   0.034 us    |        up_write();
 3) ! 356.149 us  |      }
 3) ! 360.467 us  |    }
 3) ! 364.779 us  |  }
 3)               |  do_async_page_fault() {
 3)               |    __do_page_fault() {
 3)   0.032 us    |      down_read_trylock();
 3)   0.031 us    |      _cond_resched();
 3)               |      find_vma() {
 3)   0.041 us    |        vmacache_find();
 3)   0.040 us    |        vmacache_update();
 3)   8.703 us    |      }
 3)               |      handle_mm_fault() {
 3)   0.032 us    |        mem_cgroup_from_task();
 3)   0.035 us    |        _raw_spin_lock();
 3)               |        filemap_map_pages() {
 3)               |          do_set_pte() {
 3)               |            page_add_file_rmap() {
 3)   0.095 us    |              lock_page_memcg();
 3)   0.032 us    |              unlock_page_memcg();
 3)   8.959 us    |            }
 3) + 13.402 us   |          }
 3)               |          unlock_page() {
 3)   0.180 us    |            __wake_up_bit();
 3)   4.505 us    |          }
 3)               |          do_set_pte() {
 3)               |            page_add_file_rmap() {
 3)   0.034 us    |              lock_page_memcg();
 3)               |              __inc_zone_page_state() {
 3)   0.036 us    |                __inc_zone_state();
 3)   4.350 us    |              }
 3)   0.032 us    |              unlock_page_memcg();
 3) + 17.349 us   |            }
 3) + 21.661 us   |          }
 3)               |          unlock_page() {
 3)   0.090 us    |            __wake_up_bit();
 3)   4.401 us    |          }
 3)               |          do_set_pte() {
 3)               |            page_add_file_rmap() {
 3)   0.034 us    |              lock_page_memcg();
 3)               |              __inc_zone_page_state() {
 3)   0.033 us    |                __inc_zone_state();
 3)   4.331 us    |              }
 3)   0.030 us    |              unlock_page_memcg();
 3) + 17.316 us   |            }
 3) + 21.643 us   |          }
 3)               |          unlock_page() {
 3)   0.117 us    |            __wake_up_bit();
 3)   4.460 us    |          }
 3)               |          do_set_pte() {
 3)               |            page_add_file_rmap() {
 3)   0.032 us    |              lock_page_memcg();
 3)               |              __inc_zone_page_state() {
 3)   0.031 us    |                __inc_zone_state();
 3)   4.339 us    |              }
 3)   0.032 us    |              unlock_page_memcg();
 3) + 17.270 us   |            }
 3) + 21.599 us   |          }
 3)               |          unlock_page() {
 3)   0.091 us    |            __wake_up_bit();
 3)   4.403 us    |          }
 3)               |          do_set_pte() {
 3)               |            page_add_file_rmap() {
 3)   0.031 us    |              lock_page_memcg();
 3)               |              __inc_zone_page_state() {
 3)   0.031 us    |                __inc_zone_state();
 3)   4.333 us    |              }
 3)   0.031 us    |              unlock_page_memcg();
 3) + 17.218 us   |            }
 3) + 21.521 us   |          }
 3)               |          unlock_page() {
 3)   0.090 us    |            __wake_up_bit();
 3)   4.408 us    |          }
 3)               |          unlock_page() {
 3)   0.031 us    |            __wake_up_bit();
 3)   4.349 us    |          }
 3) ! 174.500 us  |        }
 3) ! 187.748 us  |      }
 3)   0.031 us    |      up_read();
 3) ! 218.033 us  |    }
 3) ! 222.437 us  |  }
 3)               |  do_async_page_fault() {
 3)               |    __do_page_fault() {
 3)   0.037 us    |      down_read_trylock();
 3)   0.031 us    |      _cond_resched();
 3)               |      find_vma() {
 3)   0.076 us    |        vmacache_find();
 3)   4.363 us    |      }
 3)               |      handle_mm_fault() {
 3)   0.031 us    |        mem_cgroup_from_task();
 3)   0.036 us    |        _raw_spin_lock();
 3)               |        do_wp_page() {
 3)   0.031 us    |          vm_normal_page();
 3)               |          wp_page_copy.isra.59() {
 3)               |            anon_vma_prepare() {
 3)   0.031 us    |              _cond_resched();
 3)   4.333 us    |            }
 3)               |            alloc_pages_vma() {
 3)   0.028 us    |              __get_vma_policy();
 3)               |              get_vma_policy.part.34() {
 3)   0.036 us    |                get_task_policy.part.31();
 3)   4.361 us    |              }
 3)   0.031 us    |              policy_nodemask();
 3)   0.031 us    |              policy_zonelist();
 3)               |              __alloc_pages_nodemask() {
 3)   0.029 us    |                _cond_resched();
 3)               |                get_page_from_freelist() {
 3)   0.036 us    |                  __dec_zone_state();
 3)   0.030 us    |                  __inc_zone_state();
 3)   0.032 us    |                  __inc_zone_state();
 3) + 13.101 us   |                }
 3) + 21.873 us   |              }
 3) + 47.749 us   |            }
 3)               |            mem_cgroup_try_charge() {
 3)   0.054 us    |              get_mem_cgroup_from_mm();
 3)   0.043 us    |              try_charge();
 3)   8.679 us    |            }
 3)   0.034 us    |            _raw_spin_lock();
 3)               |            ptep_clear_flush() {
 3)   1.387 us    |              flush_tlb_page();
 3)   6.174 us    |            }
 3)               |            page_add_new_anon_rmap() {
 3)   0.047 us    |              __mod_zone_page_state();
 3)   0.187 us    |              __page_set_anon_rmap();
 3)   9.082 us    |            }
 3)               |            mem_cgroup_commit_charge() {
 3)   0.648 us    |              mem_cgroup_charge_statistics();
 3)   0.028 us    |              memcg_check_events();
 3)   9.288 us    |            }
 3)               |            lru_cache_add_active_or_unevictable() {
 3)   0.049 us    |              __lru_cache_add();
 3)   4.360 us    |            }
 3)               |            page_remove_rmap() {
 3)   0.113 us    |              lock_page_memcg();
 3)   0.041 us    |              PageHuge();
 3)               |              __dec_zone_page_state() {
 3)   0.032 us    |                __dec_zone_state();
 3)   4.344 us    |              }
 3)   0.033 us    |              unlock_page_memcg();
 3) + 21.963 us   |            }
 3) ! 151.009 us  |          }
 3) ! 159.921 us  |        }
 3) ! 173.035 us  |      }
 3)   0.038 us    |      up_read();
 3) ! 198.988 us  |    }
 3) ! 203.352 us  |  }
 3)               |  SyS_close() {
 3)               |    __close_fd() {
 3)   0.192 us    |      _raw_spin_lock();
 3)               |      filp_close() {
