layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Perf,cpu_benchmark,1_10000,7481573042,EXTERNAL_INTERRUPT,2205,1170058,530.64
L1,Perf,cpu_benchmark,1_10000,7481573042,IO_INSTRUCTION,151,801874,5310.42
L1,Perf,cpu_benchmark,1_10000,7481573042,CPUID,63,31549,500.78
L1,Perf,cpu_benchmark,1_10000,7481573042,PENDING_INTERRUPT,42,19902,473.86
L1,Perf,cpu_benchmark,1_10000,7481573042,PAUSE_INSTRUCTION,8,2271,283.88
L1,Perf,cpu_benchmark,1_10000,7481573042,EXCEPTION_NMI,1,2188,2188.0
L1,Perf,cpu_benchmark,1_10000,7481573042,MSR_READ,1,742,742.0
L1,Perf,cpu_benchmark,1_10000,7481573042,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7546696680,HLT,1619,56653728,34993.04
L1,Perf,cpu_benchmark,1_10000,7546696680,PREEMPTION_TIMER,1915,5174808,2702.25
L1,Perf,cpu_benchmark,1_10000,7546696680,EPT_MISCONFIG,1723,2393594,1389.2
L1,Perf,cpu_benchmark,1_10000,7546696680,MSR_WRITE,1932,2020267,1045.69
L1,Perf,cpu_benchmark,1_10000,7546696680,EXTERNAL_INTERRUPT,2012,1311820,652.0
L1,Perf,cpu_benchmark,1_10000,7546696680,IO_INSTRUCTION,188,1084163,5766.82
L1,Perf,cpu_benchmark,1_10000,7546696680,CPUID,63,30396,482.48
L1,Perf,cpu_benchmark,1_10000,7546696680,PENDING_INTERRUPT,21,8079,384.71
L1,Perf,cpu_benchmark,1_10000,7546696680,PAUSE_INSTRUCTION,16,4449,278.06
L1,Perf,cpu_benchmark,1_10000,7546696680,MSR_READ,1,777,777.0
L1,Perf,cpu_benchmark,1_10000,7546696680,EXCEPTION_NMI,1,432,432.0
L1,Perf,cpu_benchmark,1_10000,7546696680,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7509658868,HLT,1530,43095564,28167.04
L1,Perf,cpu_benchmark,1_10000,7509658868,PREEMPTION_TIMER,1912,3174433,1660.27
L1,Perf,cpu_benchmark,1_10000,7509658868,EXTERNAL_INTERRUPT,5916,2661513,449.88
L1,Perf,cpu_benchmark,1_10000,7509658868,EPT_MISCONFIG,1750,2241170,1280.67
L1,Perf,cpu_benchmark,1_10000,7509658868,MSR_WRITE,1934,1456588,753.15
L1,Perf,cpu_benchmark,1_10000,7509658868,IO_INSTRUCTION,188,956836,5089.55
L1,Perf,cpu_benchmark,1_10000,7509658868,CPUID,77,32470,421.69
L1,Perf,cpu_benchmark,1_10000,7509658868,PENDING_INTERRUPT,26,11002,423.15
L1,Perf,cpu_benchmark,1_10000,7509658868,PAUSE_INSTRUCTION,16,4306,269.12
L1,Perf,cpu_benchmark,1_10000,7509658868,MSR_READ,1,665,665.0
L1,Perf,cpu_benchmark,1_10000,7509658868,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7515816025,HLT,1501,42991698,28642.04
L1,Perf,cpu_benchmark,1_10000,7515816025,PREEMPTION_TIMER,1903,3647714,1916.82
L1,Perf,cpu_benchmark,1_10000,7515816025,EPT_MISCONFIG,1737,2127222,1224.65
L1,Perf,cpu_benchmark,1_10000,7515816025,MSR_WRITE,1921,1554291,809.11
L1,Perf,cpu_benchmark,1_10000,7515816025,EXTERNAL_INTERRUPT,2184,1424115,652.07
