layer,tracer,workload,configuration,time
L0,None,syscall_benchmark,getcpu_1_10000000,5068143398
L0,None,syscall_benchmark,getcpu_1_10000000,5033736814
L0,None,syscall_benchmark,getcpu_1_10000000,5056462904
L0,None,syscall_benchmark,getcpu_1_10000000,5055761009
L0,None,syscall_benchmark,getcpu_1_10000000,5087863769
L0,None,syscall_benchmark,getcpu_1_10000000,5004636661
L0,None,syscall_benchmark,getcpu_1_10000000,5032744133
L0,None,syscall_benchmark,getcpu_1_10000000,5032284439
L0,None,syscall_benchmark,getcpu_1_10000000,5039252524
L0,None,syscall_benchmark,getcpu_1_10000000,5019078692
L0,None,syscall_benchmark,getcpu_1_10000000,5046417265
L0,None,syscall_benchmark,getcpu_1_10000000,5038512051
L0,None,syscall_benchmark,getcpu_1_10000000,5050478093
L0,None,syscall_benchmark,getcpu_1_10000000,5028262396
L0,None,syscall_benchmark,getcpu_1_10000000,5033575625
L0,None,syscall_benchmark,getcpu_1_10000000,5032004994
L0,None,syscall_benchmark,getcpu_1_10000000,5016623054
L0,None,syscall_benchmark,getcpu_1_10000000,5064039382
L0,None,syscall_benchmark,getcpu_1_10000000,5014848222
L0,None,syscall_benchmark,getcpu_1_10000000,5046332550
L0,None,syscall_benchmark,getcpu_1_10000000,5034019715
L0,None,syscall_benchmark,getcpu_1_10000000,5016311715
L0,None,syscall_benchmark,getcpu_1_10000000,5016969464
L0,None,syscall_benchmark,getcpu_1_10000000,5086864042
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5824689392
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5805000032
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5777220555
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5854115041
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5773515366
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5770303202
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5811054035
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5785206164
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5812223426
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5766285064
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5793619676
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5765597548
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5800970767
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5768469719
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5793870724
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5774835049
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5768438786
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5783327195
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5781782320
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5780276166
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5793010264
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5788638689
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5767529200
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5945408829
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5826349522
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5785655142
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5821028419
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5812036009
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5776896357
L0,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5799607327
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6544331540
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6536083634
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6534760651
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6473395658
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6514227869
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6529254686
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6543840538
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6537290180
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6519699866
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6534940491
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6510786883
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6586782091
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6516669720
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6491191799
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6523030905
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6630657515
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6540546910
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6600047408
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6560231885
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6463398697
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6497610668
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6521892515
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6506647755
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6431958007
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6469373443
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6447404759
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6520875884
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6503832283
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6519287447
L0,Ftrace,syscall_benchmark,getcpu_1_10000000,6442978670
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5754940888
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5684841465
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5712005452
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5708845087
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5922230327
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5758684766
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5788856625
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5722290186
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5784651356
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5970106608
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5850064344
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5793893208
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5874803776
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5929399409
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5899799785
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5920579846
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5931015714
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5962349249
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5827180955
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5712009491
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5705104768
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5711769246
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5697125614
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5689072390
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5720174492
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5677744392
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5671783348
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5686498540
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5705001894
L0,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5660194580
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5761536618
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5866596725
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5765435251
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5768170088
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5737464104
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5738529194
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5735711079
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5744946269
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5733389555
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5745850128
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5734782159
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5764180488
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5765926467
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5759404105
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5748976379
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5804837532
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5749543885
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5819972330
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5725508060
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5799656238
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5740786914
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5896534099
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5900631127
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5844744747
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5798061113
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5759400334
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5795648181
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5793081185
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5749436453
L0,Lttng,syscall_benchmark,getcpu_1_10000000,5789720535
L0,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,59199506136
L0,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,59852350462
L0,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,59570166599
L0,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,58713065615
L0,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,59399664797
L0,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,59434256427
L0,Strace,syscall_benchmark,getcpu_1_10000000,73084415037
L0,Strace,syscall_benchmark,getcpu_1_10000000,71702301567
L0,Strace,syscall_benchmark,getcpu_1_10000000,72443401020
L0,Strace,syscall_benchmark,getcpu_1_10000000,71418466401
