layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Perf,syscall_benchmark,getcpu_0_2500,1126614,VMCALL,0,0,-1

L1,Ftrace,syscall_benchmark,getcpu_1_2500,2856498,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2840165,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2827529,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2847174,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2879707,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2810842,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2847152,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2866532,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2811274,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2939918,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2936071,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2871159,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2869933,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2913478,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2865309,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2916574,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2882194,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2980899,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2911513,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2831374,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2878305,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2809554,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2836261,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2810402,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2882392,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2808177,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2948092,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2856198,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2807245,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_1_2500,2906327,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4529634,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4721792,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4690742,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4770658,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4516576,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4553642,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4594413,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4524033,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4495905,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4536919,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4494518,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4650346,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4715516,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4746849,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4488035,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4624589,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4569874,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4812566,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4510810,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4612279,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4534938,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4506000,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4596146,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4539549,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4571865,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4532496,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4756211,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4501944,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4604096,VMCALL,0,0,-1
L1,Hypertracing,syscall_benchmark,getcpu_1_2500,4509805,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3199969,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3016405,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3419269,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3483700,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3305434,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3268073,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3398981,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3248442,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3421423,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_1_2500,3249621,VMCALL,0,0,-1
