"function_name","freq","percentage"
"input_register_handler",7,0
"__input_release_device",10,0
"input_set_abs_params",2,0
"input_set_capability",7,0
"in_sched_functions",388,5e-04
"insert_header",114,1e-04
"__insert_inode_hash",3,0
"insert_inode_locked",12,0
"insert_pfn.isra.89",133,2e-04
"__insert_resource",10,0
"insert_resource",3,0
"insert_resource_conflict",4,0
"insert_resource_expand_to_fit",3,0
"insert_revoke_hash",7,0
"__insert_vmap_area",620,7e-04
"insert_vm_struct",1251,0.0015
"insert_work",1244,0.0015
"install_exec_creds",417,5e-04
"__install_special_mapping",830,0.001
"_install_special_mapping",830,0.001
"install_user_keyrings",1,0
"in_task_stack",6,0
"integrity_audit_msg",1,0
"integrity_inode_free",4745,0.0056
"intel_gmch_probe",1,0
"__internal_add_timer",13453,0.0159
"internal_container_klist_get",8,0
"internal_create_group",1209,0.0014
"intf_assoc_attrs_are_visible",20,0
"invalidate_bdev",18,0
"invalidate_bh_lru",5,0
"invalidate_bh_lrus",70,1e-04
"__invalidate_device",18,0
"invalidate_inode_buffers",25,0
"invalidate_partition",17,0
"invent_group_ids",28,0
"ioapic_mask_entry",1,0
"io_apic_modify_irq",11,0
"ioapic_set_affinity",25,0
"ioapic_set_alloc_attr",16,0
"io_apic_sync",1,0
"ioctl_internal_command.constprop.6",3,0
"iomem_map_sanity_check",5,0
"ioprio_best",656,8e-04
"ioremap_cache",2,0
"__ioremap_caller",6,0
"ioremap_nocache",3,0
"ioremap_wc",1,0
"io_schedule",1534,0.0018
"io_schedule_finish",1,0
"io_schedule_prepare",1632,0.0019
"io_schedule_timeout",97,1e-04
"io_serial_in",64,1e-04
"io_serial_out",311,4e-04
"iounmap",1,0
"iounmap.part.1",1,0
"iov_resources_unassigned",13,0
"__ip4_datagram_connect",40,0
"ip4_datagram_connect",40,0
"ip6addrlbl_add",10,0
"ip6addrlbl_net_init",1,0
"ip6_convert_metrics.isra.60",2,0
"__ip6_dst_alloc",5,0
"ip6_dst_alloc",5,0
"ip6_finish_output",3,0
"ip6_finish_output2",3,0
"ip6_flowlabel_init",1,0
"ip6_flowlabel_proc_init",1,0
"__ip6_ins_rt",2,0
"ip6mr_device_event",9,0
"ip6mr_fib_lookup.isra.22",1,0
"ip6mr_net_init",1,0
"ip6mr_new_table",1,0
"ip6mr_rule_action",1,0
"ip6mr_rule_match",1,0
"ip6_mtu",3,0
"ip6_output",3,0
"ip6_route_add",2,0
"ip6_route_dev_notify",9,0
"ip6_route_info_create",2,0
"ip6_route_net_init",1,0
"ip6_route_net_init_late",1,0
"__ip_append_data.isra.50",120,1e-04
"ipc_init_ids",3,0
"__ip_dev_find",40,0
"ip_finish_output",80,1e-04
"ip_finish_output2",80,1e-04
"__ip_flush_pending_frames.isra.51",40,0
"ip_generic_getfrag",80,1e-04
"ip_idents_reserve",80,1e-04
"__ip_local_out",80,1e-04
"ip_local_out",80,1e-04
"__ip_make_skb",80,1e-04
"ip_make_skb",120,1e-04
"ip_mc_drop_socket",45,1e-04
"ip_mc_inc_group",2,0
"ip_mc_init_dev",2,0
"ip_mc_up",2,0
"ipmr_device_event",9,0
"ipmr_net_init",1,0
"ip_output",80,1e-04
"ip_proc_init_net",1,0
"ip_route_output_flow",40,0
"__ip_route_output_key_hash",80,1e-04
"ip_rt_do_proc_init",1,0
"ip_rt_multicast_event",2,0
"__ip_select_ident",80,1e-04
"ip_send_check",80,1e-04
"ip_send_skb",80,1e-04
"ip_setup_cork",120,1e-04
"iput",6533,0.0077
"ipv4_dst_check",120,1e-04
"ipv4_frags_init_net",1,0
"ipv4_inetpeer_init",1,0
"ipv4_mib_init_net",1,0
"ipv4_mtu",280,3e-04
"ipv4_sysctl_init_net",1,0
"ipv6_add_addr",2,0
"ipv6_add_dev",2,0
"__ipv6_addr_type",16,0
"ipv6_chk_addr",1,0
"ipv6_chk_addr_and_flags",1,0
"ipv6_chk_mcast_addr",1,0
"ipv6_cow_metrics",3,0
"ipv6_dev_mc_inc",5,0
"ipv6_find_idev",2,0
"ipv6_frags_init_net",1,0
"ipv6_generate_eui64",1,0
"ipv6_get_lladdr",1,0
"ipv6_icmp_sysctl_init",1,0
"ipv6_ifa_notify",2,0
"ipv6_inetpeer_init",1,0
"ipv6_mc_dad_complete",1,0
"ipv6_mc_init_dev",2,0
"ipv6_mc_up",3,0
"ipv6_proc_init_net",1,0
"ipv6_regen_rndid",1,0
"ipv6_route_sysctl_init",1,0
"ipv6_setsockopt",2,0
"ipv6_sock_ac_close",2,0
"ipv6_sock_mc_close",2,0
"ipv6_sysctl_net_init",1,0
"ipv6_sysctl_register",1,0
"irq_chip_pm_get",14,0
"irq_chip_pm_put",1,0
"irq_chip_retrigger_hierarchy",1,0
"irqd_cfg",25,0
"__irq_domain_activate_irq",20,0
"irq_domain_activate_irq",10,0
"__irq_domain_deactivate_irq",2,0
"irq_domain_deactivate_irq",1,0
"irq_do_set_affinity",10,0
"irq_enter",28656,0.0339
"irq_fpu_usable",54608,0.0647
"irq_get_irq_data",52,1e-04
"irq_pm_install_action",14,0
"irq_pm_remove_action",1,0
"irq_shutdown",1,0
"irq_startup",10,0
"irq_sysfs_add",16,0
"irq_to_desc",571,7e-04
"irq_trigger",6,0
"is_bad_inode",3634,0.0043
"is_console_locked",176,2e-04
"iscsi_if_transport_lookup	[scsi_transport_iscsi]",2,0
"iscsi_register_transport	[scsi_transport_iscsi]",2,0
"is_dock_device",37,0
"is_dx_dir",313,4e-04
"is_file_shm_hugepages",8798,0.0104
"is_hpet_enabled",4,0
"__is_insn_slot_addr",384,5e-04
"is_module_text_address",192,2e-04
"is_rtc_hctosys.isra.0",1,0
"is_seen",7,0
"is_subdir",119,1e-04
"is_vma_temporary_stack",6723,0.008
"iterate_dir",2413,0.0029
"itimer_get_remtime",711,8e-04
"iwpm_init	[iw_cm]",1,0
"jbd2_buffer_frozen_trigger",46,1e-04
"jbd2_clear_buffer_revoked_flags",4,0
"jbd2_descriptor_block_csum_set",5,0
"jbd2_journal_add_journal_head",55,1e-04
"jbd2_journal_begin_ordered_truncate",2,0
"jbd2_journal_blocks_per_page",13,0
"jbd2_journal_bmap",55,1e-04
"jbd2_journal_cancel_revoke",55,1e-04
"jbd2_journal_check_available_features",1,0
"jbd2_journal_check_used_features",7,0
"__jbd2_journal_clean_checkpoint_list",4,0
"jbd2_journal_clear_features",2,0
"jbd2_journal_commit_transaction",4,0
"jbd2_journal_dirty_metadata",515,6e-04
"__jbd2_journal_drop_transaction",3,0
"jbd2_journal_errno",2,0
"__jbd2_journal_file_buffer",197,2e-04
"jbd2_journal_file_buffer",46,1e-04
"jbd2_journal_file_inode",1,0
"jbd2_journal_forget",7,0
"jbd2_journal_free_transaction",3,0
"jbd2_journal_get_create_access",11,0
"jbd2_journal_get_descriptor_buffer",9,0
"jbd2_journal_get_log_tail",4,0
"jbd2_journal_get_write_access",505,6e-04
"jbd2_journal_grab_journal_head",95,1e-04
"jbd2_journal_init_inode",1,0
"jbd2_journal_init_jbd_inode",9,0
"jbd2_journal_init_revoke",1,0
"jbd2_journal_init_revoke_table",2,0
"jbd2_journal_inode_add_wait",1,0
"__jbd2_journal_insert_checkpoint",46,1e-04
"jbd2_journal_load",1,0
"jbd2_journal_next_log_block",55,1e-04
"jbd2_journal_put_journal_head",132,2e-04
"jbd2_journal_recover",1,0
"__jbd2_journal_refile_buffer",47,1e-04
"__jbd2_journal_remove_checkpoint",35,0
"jbd2_journal_revoke",7,0
"jbd2_journal_set_features",7,0
"jbd2__journal_start",369,4e-04
"jbd2_journal_stop",369,4e-04
"jbd2_journal_switch_revoke_table",4,0
"__jbd2_journal_temp_unlink_buffer",197,2e-04
"jbd2_journal_update_sb_log_tail",1,0
"jbd2_journal_wipe",1,0
"jbd2_journal_write_metadata_buffer",46,1e-04
"jbd2_journal_write_revoke_records",4,0
"__jbd2_log_start_commit",3,0
"jbd2_log_start_commit",3,0
"jbd2_stats_proc_init",1,0
"jbd2_write_access_granted.part.9",467,6e-04
"jbd2_write_superblock",1,0
"jiffies_read",60,1e-04
"jiffies_to_msecs",165,2e-04
"jiffies_to_usecs",3,0
"journal_clean_one_cp_list",4,0
"journal_get_superblock",2,0
"journal_init_common",1,0
"journal_submit_commit_record",4,0
"journal_submit_data_buffers",4,0
"journal_tag_bytes",4,0
"joydev_match	[joydev]",1,0
"jump_label_apply_nops",51,1e-04
"jump_label_cmp",2783,0.0033
"jump_label_module_notify",100,1e-04
"__jump_label_update",8,0
"jump_label_update",17,0
"kallsyms_expand_symbol.constprop.5",993,0.0012
"kallsyms_lookup",54,1e-04
"kallsyms_lookup_name",1,0
"kallsyms_lookup_size_offset",135,2e-04
"karma_partition",16,0
"kauditd_hold_skb",13,0
"kauditd_retry_skb",13,0
"kauditd_send_multicast_skb",13,0
"kauditd_send_queue",7,0
"kbd_connect",2,0
"kbd_led_trigger_activate",3,0
"kbd_match",4,0
"kbd_propagate_led_state",1,0
"kbd_start",2,0
"kclist_add_private",3,0
"kcompactd_run",1,0
"kcore_update_ram",1,0
"kdb_register_flags",1,0
"__kernel_fpu_begin",54608,0.0647
"kernel_fpu_begin",54608,0.0647
"kernel_fpu_disable",54608,0.0647
"kernel_fpu_enable",54608,0.0647
"__kernel_fpu_end",54608,0.0647
"kernel_fpu_end",54608,0.0647
"kernel_map_sync_memtype",5,0
"kernel_read",1676,0.002
"kernel_read_file",53,1e-04
"kernel_read_file_from_fd",53,1e-04
"kernel_sigaction",16,0
"__kernel_text_address",228,3e-04
"kernel_text_address",244,3e-04
"kernel_thread",160,2e-04
"kernfs_activate",19197,0.0227
"kernfs_add_one",25968,0.0307
"kernfs_break_active_protection",819,0.001
"kernfs_create_dir_ns",2522,0.003
"kernfs_create_empty_dir",6,0
"__kernfs_create_file",21911,0.0259
"kernfs_create_link",1529,0.0018
"kernfs_create_root",10,0
"kernfs_dir_fop_release",913,0.0011
"kernfs_dir_pos",6398,0.0076
"kernfs_dop_release",7114,0.0084
"kernfs_dop_revalidate",138515,0.164
"kernfs_drain_open_files",2354,0.0028
"kernfs_evict_inode",1616,0.0019
"kernfs_find_and_get_ns",662,8e-04
"kernfs_find_ns",13231,0.0157
"kernfs_fop_open",6301,0.0075
"kernfs_fop_poll",2,0
"kernfs_fop_read",9193,0.0109
"kernfs_fop_readdir",1400,0.0017
"kernfs_fop_release",5734,0.0068
"kernfs_fop_write",1844,0.0022
"kernfs_get",50120,0.0593
"kernfs_get_active",17340,0.0205
"kernfs_get_inode",5054,0.006
"kernfs_get_parent",1,0
"kernfs_iattrs.isra.3",4,0
"kernfs_iop_getattr",35671,0.0422
"kernfs_iop_get_link",4940,0.0058
"kernfs_iop_lookup",10549,0.0125
"kernfs_iop_mkdir",399,5e-04
"kernfs_iop_permission",209315,0.2478
"kernfs_iop_rmdir",92,1e-04
"kernfs_iop_setattr",2,0
"kernfs_link_sibling",25970,0.0307
"kernfs_mount_ns",22,0
"kernfs_name",650,8e-04
"kernfs_name_hash",39201,0.0464
"kernfs_name_locked",650,8e-04
"__kernfs_new_node",25978,0.0308
"kernfs_new_node",25968,0.0307
"kernfs_next_descendant_post",49687,0.0588
"kernfs_path_from_node",3716,0.0044
"kernfs_path_from_node_locked",3716,0.0044
"kernfs_pin_sb",10,0
"kernfs_put",22865,0.0271
"kernfs_put_active",18649,0.0221
"kernfs_put_open_node.isra.10",5734,0.0068
"kernfs_refresh_inode",204419,0.242
"__kernfs_remove",1975,0.0023
"kernfs_remove",243,3e-04
"kernfs_remove_by_name_ns",2018,0.0024
"kernfs_rename_ns",2,0
"kernfs_seq_next",3541,0.0042
"kernfs_seq_show",3543,0.0042
"kernfs_seq_start",9179,0.0109
"kernfs_seq_stop",9179,0.0109
"kernfs_seq_stop_active",9179,0.0109
"__kernfs_setattr",2,0
"kernfs_set_super",11,0
"kernfs_sop_show_options",534,6e-04
"kernfs_sop_show_path",510,6e-04
"kernfs_test_super",146,2e-04
"kernfs_unbreak_active_protection",819,0.001
"kernfs_unlink_sibling",2356,0.0028
"kernfs_xattr_get",2,0
"kern_mount_data",10,0
"kern_path",348,4e-04
"kern_path_create",232,3e-04
"key_alloc",7,0
"key_create_or_update",1,0
"key_fsgid_changed",6,0
"key_fsuid_changed",6,0
"__key_instantiate_and_link",7,0
"key_instantiate_and_link",6,0
"__key_link",2,0
"key_link",1,0
"__key_link_begin",2,0
"__key_link_end",2,0
"key_payload_reserve",3,0
"key_put",1633,0.0019
"keyring_alloc",6,0
"keyring_compare_object",1,0
"keyring_detect_cycle",1,0
"keyring_free_preparse",6,0
"keyring_instantiate",6,0
"keyring_preparse",6,0
"keyring_search",52,1e-04
"keyring_search_aux",52,1e-04
"keyring_search_iterator",104,1e-04
"key_task_permission",105,1e-04
"key_type_lookup",1,0
"key_user_lookup",7,0
"kfree",175013,0.2072
"kfree_call_rcu",1501,0.0018
"kfree_const",3709,0.0044
"kfree_link",5349,0.0063
"kfree_skb",1595,0.0019
"kfree_skbmem",5705,0.0068
"kgdboc_option_setup",1,0
"kgdboc_unregister_kbd",2,0
"kgdb_unregister_nmi_console",1,0
"__khugepaged_enter",2,0
"khugepaged_enter_vma_merge",2255,0.0027
"kick_hub_wq.part.31",4,0
"kick_process",17119,0.0203
"kill_bdev",173,2e-04
"kill_css",90,1e-04
"kill_fasync",918,0.0011
"kill_orphaned_pgrp",540,6e-04
"kill_pid_info",49,1e-04
"klist_children_get",212,3e-04
"klist_children_put",3,0
"klist_class_dev_get",245,3e-04
"klist_devices_get",160,2e-04
"klist_devices_put",6,0
"__kmalloc",38571,0.0457
"kmalloc_order",39,0
"kmalloc_order_trace",39,0
"__kmalloc_reserve.isra.41",5293,0.0063
"kmalloc_slab",58299,0.069
"__kmalloc_track_caller",19740,0.0234
"__kmem_cache_alias",136,2e-04
"kmem_cache_alloc",2187791,2.5903
"kmem_cache_alloc_trace",136298,0.1614
"__kmem_cache_create",706,8e-04
"kmem_cache_create",136,2e-04
"kmem_cache_flags",831,0.001
"kmem_cache_free",2038078,2.413
"__kmem_cache_shrink",254,3e-04
"kmem_cache_shrink",4,0
"kmemcg_cache_deact_after_rcu",250,3e-04
"__kmemcg_cache_deactivate",250,3e-04
"kmemcg_deactivate_workfn",250,3e-04
"kmemdup",431,5e-04
"kmsg_open",1,0
"kmsg_read",9,0
"kobj_lookup",307,4e-04
"kobj_map",169,2e-04
"kobj_map_init",1,0
"kprobe_flush_task",540,6e-04
"kprobes_module_callback",100,1e-04
"krealloc",491,6e-04
"ksize",33798,0.04
"ksoftirqd_should_run",3028,0.0036
"kstrdup",12269,0.0145
"kstrdup_const",27590,0.0327
"kstrndup",3,0
"kswapd_run",1,0
"__kthread_bind_mask",74,1e-04
"kthread_bind_mask",70,1e-04
"kthread_create_on_cpu",2,0
"__kthread_create_on_node",124,1e-04
"kthread_create_on_node",124,1e-04
"kthread_data",3834,0.0045
"kthread_park",2,0
"__kthread_parkme",124,1e-04
"kthread_should_park",3112,0.0037
"kthread_should_stop",3257,0.0039
"kthread_unpark",2,0
"ktime_add_safe",12,0
"ktime_get",4746,0.0056
"ktime_get_ts64",1397,0.0017
"ktime_get_update_offsets_now",1,0
"ktime_get_with_offset",5383,0.0064
"ktime_mono_to_any",62,1e-04
"kvfree",8140,0.0096
"kvm_io_delay",228,3e-04
"kvm_steal_clock",35,0
"kzfree",28026,0.0332
"lapic_get_maxlvt",1,0
"lapic_next_deadline",515,6e-04
"__lapic_update_tsc_freq",1,0
"lapic_update_tsc_freq",1,0
"late_resume_init",1,0
"ldm_partition",17,0
"ldsem_down_read",764,9e-04
"ldsem_down_read_trylock",16,0
"ldsem_down_write",142,2e-04
"ldsem_up_read",780,9e-04
"ldsem_up_write",142,2e-04
"leave_mm",159,2e-04
"led_classdev_register",3,0
"led_init_core",3,0
"led_set_brightness",3,0
"led_set_brightness_nopm",3,0
"ledtrig_cpu",1,0
"led_trigger_event",16,0
"led_trigger_register",19,0
"led_trigger_register_simple",6,0
"led_trigger_set",3,0
"led_trigger_set_default",3,0
"ledtrig_online_cpu",1,0
"led_update_brightness",3,0
"legitimize_links",81730,0.0968
"__legitimize_mnt",145067,0.1718
"legitimize_mnt",10244,0.0121
"legitimize_path.isra.27",134823,0.1596
"lf",559,7e-04
"lifebook_detect	[psmouse]",1,0
"link_css_set",2595,0.0031
"link_path_walk",89627,0.1061
"link_pwq",288,3e-04
"linkwatch_do_dev",1,0
"linkwatch_event",1,0
"linkwatch_fire_event",2,0
"linkwatch_init_dev",2,0
"__linkwatch_run_queue",1,0
"linkwatch_schedule_work",1,0
"linkwatch_urgent_event",2,0
"list_lru_add",10159,0.012
"list_lru_del",2856,0.0034
"__list_lru_init",75,1e-04
"list_lru_isolate_move",693,8e-04
"list_lru_walk_node",8,0
"__list_lru_walk_one.isra.5",168,2e-04
"list_netdevice",2,0
"ll_back_merge_fn",651,8e-04
"ll_front_merge_fn",8,0
"ll_rw_block",4527,0.0054
"load_builtin_intel_microcode",1,0
"load_elf_binary",421,5e-04
"load_elf_phdrs",838,0.001
"load_module",53,1e-04
"load_script",479,6e-04
"load_superblock.part.40",2,0
"local_touch_nmi",396,5e-04
"locked_inode_to_wb_and_lock_list",1189,0.0014
"lock_fdc	[floppy]",2,0
"lock_hrtimer_base.isra.22",2594,0.0031
"lock_mount",64,1e-04
"lock_page_memcg",663008,0.785
"__lock_page_or_retry",399,5e-04
"lock_rename",343,4e-04
"lock_request",3,0
"locks_alloc_lock",1064,0.0013
"locks_copy_conflock",293,3e-04
"locks_copy_lock",293,3e-04
"locks_dispose_list",640,8e-04
"locks_free_lock",1051,0.0012
"locks_free_lock_context",4745,0.0056
"locks_get_lock_context",640,8e-04
"locks_insert_lock_ctx",293,3e-04
"locks_lock_inode_wait",51,1e-04
"lock_sock_fast",42,0
"lock_sock_nested",670,8e-04
"locks_release_private",1051,0.0012
"locks_remove_file",19654,0.0233
"locks_remove_flock",204,2e-04
"locks_remove_posix",25854,0.0306
"locks_unlink_lock_ctx",280,3e-04
"locks_wake_up_blocks",280,3e-04
"__lock_task_sighand",1219,0.0014
"_raw_spin_unlock_irqrestore",5049751,5.9788
"lock_timer_base",26488,0.0314
"lock_two_nondirectories",341,4e-04
"log_buf_kexec_setup",1,0
"log_make_free_space",466,6e-04
"log_store",466,6e-04
"_lookup_address_cpa.isra.11",147419,0.1745
"lookup_address_in_pgd",455011,0.5387
"lookup_bdev.part.33",1,0
"lookup_dcache",11782,0.0139
"lookup_fast",306668,0.3631
"__lookup_hash",11782,0.0139
"lookup_memtype",133,2e-04
"__lookup_mnt",82304,0.0974
"lookup_mnt",7848,0.0093
"lookup_mountpoint",8,0
"__lookupn_profile",12,0
"lookup_one_len",8011,0.0095
"__lookup_replace",12,0
"lookup_slow",12567,0.0149
"lookup_template_desc",1,0
"loop_add",8,0
"loopback_dev_init",1,0
"loopback_get_stats64",8,0
"loopback_net_init",1,0
"loopback_setup",1,0
"lo_open",56,1e-04
"loop_init_request",3080,0.0036
"lo_release",56,1e-04
"lowest_in_progress",5,0
"lru_add_drain",8869,0.0105
"lru_add_drain_cpu",11391,0.0135
"__lru_cache_add",101722,0.1204
"lru_cache_add",55373,0.0656
"lru_cache_add_active_or_unevictable",44882,0.0531
"lru_cache_add_anon",1467,0.0017
"lru_cache_add_file",1467,0.0017
"lruvec_init",79,1e-04
"lzo_alloc_ctx",1,0
"lzo_alloc_workspace	[btrfs]",1,0
"lzo_init",1,0
"mac_partition",16,0
"make_alloc_exact",8,0
"make_empty_dir_inode",6,0
"make_kgid",22167,0.0262
"make_kprojid",1048,0.0012
"make_kuid",32714,0.0387
"make_slot_name",28,0
"mangle_name",24,0
"mangle_path",2633,0.0031
"manufacturer_show",8,0
"map_kernel_range_noflush",24,0
"map_madt_entry",3,0
"map_old_perms",132,2e-04
"mapping_tagged",86,1e-04
"ma_put",5,0
"map_vdso",415,5e-04
"map_vm_area",613,7e-04
"mark_buffer_dirty",156,2e-04
"__mark_inode_dirty",7114,0.0084
"mark_page_accessed",355737,0.4212
"mark_rodata_ro",1,0
"mark_wake_futex",99,1e-04
"mask_8259A_irq",10,0
"mask_ioapic_irq",1,0
"match_device.isra.1",39,0
"match_exception",6,0
"match_exception_partial",3665,0.0043
"match_name",3,0
"match_pci_dev_by_id",823,0.001
"maybe_add_creds",1699,0.002
"may_delete",1180,0.0014
"may_expand_vm",10184,0.0121
"may_linkat",90,1e-04
"may_open",19429,0.023
"may_open_dev",1,0
"may_setgroups",4,0
"mb_cache_create",1,0
"mb_clear_bits",9,0
"mb_find_buddy",102,1e-04
"mb_find_extent",74,1e-04
"mb_find_order_for_block",93,1e-04
"mb_free_blocks",8,0
"mb_mark_used",12,0
"mc146818_get_time",5,0
"mcast_init	[ib_core]",1,0
"mce_available",3,0
"mce_cpu_online",1,0
"mce_gen_pool_empty",1,0
"mce_get_debugfs_dir",1,0
"mce_start_timer",1,0
"mce_threshold_create_device",2,0
"mdiobus_alloc_size",1,0
"mdiobus_read",64,1e-04
"__mdiobus_register",1,0
"mdiobus_scan",32,0
"mdiobus_setup_mdiodev_from_board_info",1,0
"mdio_read	[8139cp]",4,0
"md_seq_next",2,0
"md_seq_open",1,0
"md_seq_show",2,0
"md_seq_start",2,0
"md_seq_stop",2,0
"media_not_present",62,1e-04
"memcg_check_events.isra.53",106318,0.1259
"memcg_create_kmem_cache",653,8e-04
"memcg_deactivate_kmem_caches",18,0
"memcg_drain_all_list_lrus",18,0
"memcg_get_cache_ids",211,2e-04
"__memcg_init_list_lru_node",450,5e-04
"memcg_kmem_cache_create_func",653,8e-04
"memcg_kmem_charge",11173,0.0132
"memcg_kmem_charge_memcg",11442,0.0135
"memcg_kmem_get_cache",96280,0.114
"memcg_kmem_put_cache",325266,0.3851
"memcg_kmem_uncharge",956,0.0011
"memcg_link_cache",706,8e-04
"memcg_offline_kmem.part.49",18,0
"memcg_put_cache_ids",211,2e-04
"mem_cgroup_bind",1,0
"mem_cgroup_can_attach",47,1e-04
"mem_cgroup_cancel_charge",136,2e-04
"mem_cgroup_cgwb_list",18,0
"mem_cgroup_charge_statistics",101722,0.1204
"mem_cgroup_commit_charge",101722,0.1204
"mem_cgroup_count_children",79,1e-04
"mem_cgroup_css_alloc",79,1e-04
"mem_cgroup_css_from_page",3,0
"mem_cgroup_css_offline",18,0
"mem_cgroup_css_online",79,1e-04
"mem_cgroup_css_reset",19,0
"mem_cgroup_from_task",82150,0.0973
"mem_cgroup_handle_over_high",17151,0.0203
"mem_cgroup_hierarchy_write",1,0
"mem_cgroup_id_put_many",18,0
"mem_cgroup_iter",158,2e-04
"mem_cgroup_move_task",328,4e-04
"mem_cgroup_page_lruvec",178128,0.2109
"mem_cgroup_read_u64",4,0
"mem_cgroup_sk_alloc",650,8e-04
"mem_cgroup_sk_free",415,5e-04
"__mem_cgroup_threshold",2267,0.0027
"mem_cgroup_try_charge",101859,0.1206
"mem_cgroup_uncharge",234,3e-04
"mem_cgroup_uncharge_list",17567,0.0208
"mem_cgroup_update_lru_size",183900,0.2177
"mem_cgroup_wb_domain",8,0
"mem_cgroup_write",79,1e-04
"memcg_update_all_caches",5,0
"memcg_update_all_list_lrus",5,0
"mem_devnode",56,1e-04
"memdup_user",177,2e-04
"memdup_user_nul",13,0
"memory_block_size_bytes",1,0
"memory_open",2698,0.0032
"mempool_alloc",12565,0.0149
"mempool_alloc_slab",8634,0.0102
"mempool_create",85,1e-04
"mempool_create_node",169,2e-04
"mempool_free",218,3e-04
"mempool_free_slab",50,1e-04
"mem_release",73,1e-04
"memtype_rb_augment_cb_rotate",5,0
"memtype_rb_insert.constprop.5",5,0
"memtype_rb_lowest_match.constprop.7",6,0
"mii_check_media	[mii]",1,0
"mii_link_ok	[mii]",1,0
"misc_devnode",128,2e-04
"misc_open",1,0
"misc_register",19,0
"__mix_pool_bytes",5,0
"_mix_pool_bytes",1209,0.0014
"mix_pool_bytes",92,1e-04
"mktime64",6,0
"mld_dad_start_timer",1,0
"mld_del_delrec",5,0
"mld_ifc_event",1,0
"mld_ifc_start_timer",1,0
"mld_in_v1_mode",3,0
"mld_send_initial_cr.part.30",1,0
"mld_sendpack",1,0
"mm_access",75,1e-04
"mm_alloc",421,5e-04
"mmap_min_addr_handler",1,0
"mmap_region",8059,0.0095
"mmc_register_bus",1,0
"mmc_register_host_class",1,0
"__mmdrop",881,0.001
"mm_find_pmd",9,0
"mm_init",930,0.0011
"mmio_resource_enabled.part.1",1,0
"mmiotrace_ioremap",5,0
"mmiotrace_iounmap",1,0
"mmput",1656,0.002
"mm_put_huge_zero_page",881,0.001
"mm_release",960,0.0011
"mm_update_next_owner",883,0.001
"m_next",1496,0.0018
"mnt_alloc_group_id",93,1e-04
"__mnt_drop_write",7124,0.0084
"mnt_drop_write",7294,0.0086
"__mnt_drop_write_file",737,9e-04
"mnt_drop_write_file",371,4e-04
"mnt_free_id.isra.18",2,0
"mntget",33259,0.0394
"mnt_get_count",8,0
"mnt_get_writers.isra.19",13,0
"__mnt_is_readonly",111,1e-04
"__mnt_is_readonly.part.10",15659,0.0185
"mnt_may_suid",958,0.0011
"mntput",227108,0.2689
"mntput_no_expire",169380,0.2005
"mnt_set_mountpoint",100,1e-04
"__mnt_want_write",14612,0.0173
"mnt_want_write",7322,0.0087
"__mnt_want_write_file",1108,0.0013
"mnt_want_write_file",371,4e-04
"mod_delayed_work_on",547,6e-04
"modecpy",15,0
"modinfo_srcversion_exists",50,1e-04
"modinfo_version_exists",50,1e-04
"__mod_node_page_state",322204,0.3815
"mod_timer",35,0
"__mod_tree_insert",102,1e-04
"__mod_tree_remove",50,1e-04
"module_add_driver",134,2e-04
"__module_address",212,3e-04
"module_alloc",104,1e-04
"module_arch_freeing_init",51,1e-04
"module_attr_show",19,0
"module_attr_store",110,1e-04
"module_enable_ro.part.59",101,1e-04
"module_finalize",51,1e-04
"module_frob_arch_sections",52,1e-04
"__module_get",619,7e-04
"module_memfree",2,0
"module_param_sysfs_setup",50,1e-04
"module_put",30673,0.0363
"module_remove_driver",2,0
"__module_text_address",192,2e-04
"mod_verify_sig",53,1e-04
"__mod_zone_page_state",256961,0.3042
"mod_zone_page_state",9063,0.0107
"mount_bdev",1,0
"mount_fs",56,1e-04
"mountinfo_open",43,1e-04
"mount_nodev",12,0
"mount_ns",4,0
"mount_pseudo_xattr",6,0
"mount_single",11,0
"mounts_open",7,0
"mounts_open_common",50,1e-04
"mounts_poll",21,0
"mounts_release",49,1e-04
"mousedev_connect",2,0
"mousedev_create",3,0
"move_addr_to_kernel.part.17",2502,0.003
"move_addr_to_user",2556,0.003
"move_cursor",214,3e-04
"move_expired_inodes",12,0
"move_page_tables",417,5e-04
"mpage_alloc",238,3e-04
"mpage_map_and_submit_buffers",1,0
"mpage_prepare_extent_to_map",4,0
"mpage_process_page_bufs",3,0
"mpage_readpages",1104,0.0013
"mpage_release_unused_pages",4,0
"mpage_submit_page",3,0
"mp_check_pin_attr",16,0
"mp_find_ioapic",26,0
"mp_find_ioapic_pin",26,0
"mp_irqdomain_activate",10,0
"mp_irqdomain_deactivate",1,0
"mp_map_gsi_to_irq",20,0
"mp_map_pin_to_irq",35,0
"mprotect_fixup",4030,0.0048
"mp_unmap_irq",4,0
"mpx_notify_unmap",3900,0.0046
"mq_register_sysctl_table",1,0
"mqueue_alloc_inode",1,0
"mqueue_fill_super",1,0
"mqueue_get_inode",1,0
"mqueue_mount",2,0
"mroute6_socket",1,0
"msdos_partition",17,0
"__msecs_to_jiffies",2966,0.0035
"msg_print_ext_body",622,7e-04
"msg_print_text",1028,0.0012
"m_show",1618,0.0019
"msleep",4,0
"m_start",210,2e-04
"m_stop",210,2e-04
"mtrr_aps_init",1,0
"mtrr_rendezvous_handler",1,0
"mtrr_type_lookup",1,0
