function_name,guest_duration,host_duration,overhead,depth
"irq_enter",1060,1545,31.39
"idle_cpu",28,508,94.49
"rcu_irq_exit",29,510,94.31
"smp_apic_timer_interrupt",5930,6414,7.55
"finish_task_switch",7705,8205,6.09
"rcu_note_context_switch",29,505,94.26
"_raw_spin_lock	[snd_hda_intel]",30,506,94.07
"pick_next_task_stop",30,511,94.13
"pick_next_task_dl",34,521,93.47
"pick_next_task_rt",30,510,94.12
"put_prev_task_idle",30,504,94.05
"clear_buddies",31,505,93.86
"pick_next_entity",1008,1485,32.12
"set_next_entity",40,516,92.25
"clear_buddies",31,505,93.86
"pick_next_entity",1007,1480,31.96
"set_next_entity",39,519,92.49
"pick_next_task_fair",6919,7399,6.49
"switch_mm_irqs_off",41,515,92.04
"finish_task_switch",37,518,92.86
"schedule",68418,68893,0.69
"_cond_resched",30,503,94.04
"hrtimer_active",53,524,89.89
"hrtimer_try_to_cancel",1048,1523,31.19
"do_nanosleep",83709,84185,0.57
"hrtimer_nanosleep",85680,86155,0.55
"sys_nanosleep",86698,87178,0.55
"merge",0,88325,100.0
"mergeSort",0,677733,100.0
"mergeSort",0,448,100.0
"mergeSort",0,446,100.0
"mergeSort",0,447,100.0
"__hrtimer_init",38,521,92.71
"_raw_spin_lock_irqsave",31,504,93.85
"lock_hrtimer_base.isra.21",1002,1476,32.11
"ktime_get",47,522,91.0
"get_nohz_timer_target",30,504,94.05
"enqueue_hrtimer",66,539,87.76
"ktime_get",48,526,90.87
"lapic_next_deadline",735,1210,39.26
"clockevents_program_event",2719,3194,14.87
"tick_program_event",3699,4177,11.44
"__lock_text_start",41,515,92.04
"hrtimer_start_range_ns",10636,11109,4.26
"rcu_note_context_switch",30,505,94.06
"_raw_spin_lock	[snd_hda_intel]",29,502,94.22
"update_rq_clock.part.82",50,524,90.46
"update_min_vruntime",30,507,94.08
"cpuacct_charge",53,530,90.0
"update_curr",2043,2520,18.93
"clear_buddies",30,508,94.09
"account_entity_dequeue",53,529,89.98
"update_min_vruntime",29,508,94.29
"update_min_vruntime",30,504,94.05
"update_curr",1018,1494,31.86
"account_entity_dequeue",41,521,92.13
"account_entity_enqueue",30,508,94.09
"update_cfs_shares",3977,4451,10.65
"dequeue_entity",10927,11401,4.16
"update_curr",45,524,91.41
"clear_buddies",31,519,94.03
"account_entity_dequeue",43,516,91.67
"update_min_vruntime",30,501,94.01
"update_cfs_shares",50,536,90.67
"dequeue_entity",4993,5468,8.69
"hrtick_update",30,506,94.07
"dequeue_task_fair",18836,19310,2.45
"deactivate_task",20829,21303,2.23
"_raw_spin_lock_irqsave",30,508,94.09
"update_rq_clock.part.82",47,523,91.01
"update_rq_clock",1021,1494,31.66
"__compute_runnable_contrib",28,505,94.46
"__compute_runnable_contrib",29,504,94.25
"__lock_text_start",41,513,92.01
"update_blocked_averages",6227,6703,7.1
"_raw_spin_lock	[snd_hda_intel]",28,501,94.41
"pick_next_task_fair",8202,8678,5.49
"check_cfs_rq_runtime",29,541,94.64
"put_prev_entity",1041,1518,31.42
"check_cfs_rq_runtime",29,506,94.27
"put_prev_entity",1010,1484,31.94
"put_prev_task_fair",3981,4452,10.58
"pick_next_task_idle",4955,5430,8.75
"finish_task_switch",42,529,92.06
"schedule",170498,40899,-316.88
"schedule_preempt_disabled",171487,171960,0.28
"rcu_irq_enter",30,514,94.16
"irq_enter",1050,1528,31.28
"idle_cpu",34,524,93.51
"rcu_irq_exit",29,501,94.21
"smp_apic_timer_interrupt",5776,6268,7.85
"first_online_pgdat",33,508,93.5
"next_zone",43,516,91.67
"next_zone",31,510,93.92
"next_zone",31,507,93.89
"next_online_pgdat",33,506,93.48
"next_zone",1012,1490,32.08
"need_update",5947,6421,7.38
"quiet_vmstat",6949,15313,54.62
"set_cpu_sd_state_idle",31,504,93.85
"ktime_get",50,524,90.46
"__tick_nohz_idle_enter",1050,1525,31.15
"tick_nohz_idle_enter",3012,3490,13.7
"ktime_get",49,523,90.63
"nr_iowait_cpu",30,503,94.04
"update_ts_time_stats",1007,1497,32.73
"touch_softlockup_watchdog_sched",32,508,93.7
"tick_nohz_idle_exit",3998,4477,10.7
"sched_ttwu_pending",31,503,93.84
"rcu_note_context_switch",30,504,94.05
"_raw_spin_lock	[snd_hda_intel]",30,503,94.04
"pick_next_task_stop",30,503,94.04
"pick_next_task_dl",30,508,94.09
"pick_next_task_rt",30,504,94.05
"put_prev_task_idle",30,504,94.05
"clear_buddies",32,510,93.73
"pick_next_entity",1016,1489,31.77
"set_next_entity",40,516,92.25
"clear_buddies",30,510,94.12
"pick_next_entity",1018,1492,31.77
"set_next_entity",40,516,92.25
"pick_next_task_fair",6916,7404,6.59
"switch_mm_irqs_off",34,516,93.41
"finish_task_switch",40,522,92.34
"schedule",83594,15952,-424.03
"_cond_resched",28,506,94.47
"hrtimer_active",57,531,89.27
"hrtimer_try_to_cancel",1046,1521,31.23
"do_nanosleep",99173,99670,0.5
"hrtimer_nanosleep",101188,101673,0.48
"sys_nanosleep",102213,102699,0.47
"merge",0,103735,100.0
"mergeSort",0,106459,100.0
"__hrtimer_init",38,512,92.58
"_raw_spin_lock_irqsave",30,507,94.08
"lock_hrtimer_base.isra.21",1006,1481,32.07
"ktime_get",48,520,90.77
"get_nohz_timer_target",28,507,94.48
"enqueue_hrtimer",75,562,86.65
"ktime_get",50,527,90.51
"lapic_next_deadline",693,1176,41.07
"clockevents_program_event",2669,3143,15.08
"tick_program_event",3653,4128,11.51
"__lock_text_start",40,516,92.25
"hrtimer_start_range_ns",10595,11069,4.28
"rcu_note_context_switch",29,505,94.26
"_raw_spin_lock	[snd_hda_intel]",28,514,94.55
"update_rq_clock.part.82",49,523,90.63
"update_min_vruntime",29,507,94.28
"cpuacct_charge",43,520,91.73
"update_curr",2049,2528,18.95
"clear_buddies",31,506,93.87
"account_entity_dequeue",51,530,90.38
"update_min_vruntime",28,518,94.59
"update_min_vruntime",30,504,94.05
"update_curr",1016,1488,31.72
"account_entity_dequeue",42,519,91.91
"account_entity_enqueue",29,504,94.25
"update_cfs_shares",3967,4441,10.67
"dequeue_entity",10924,11398,4.16
"update_curr",43,517,91.68
"clear_buddies",32,506,93.68
"account_entity_dequeue",30,515,94.17
"update_min_vruntime",29,502,94.22
"update_cfs_shares",48,524,90.84
"dequeue_entity",4947,5422,8.76
"hrtick_update",30,505,94.06
"dequeue_task_fair",18765,19239,2.46
"deactivate_task",20751,21229,2.25
"pick_next_task_fair",47,534,91.2
"check_cfs_rq_runtime",29,505,94.26
"put_prev_entity",1005,1519,33.84
"check_cfs_rq_runtime",30,503,94.04
"put_prev_entity",1004,1479,32.12
"put_prev_task_fair",3988,4464,10.66
"pick_next_task_idle",4962,5437,8.74
"finish_task_switch",41,528,92.23
"schedule",68662,32708,-109.92
"schedule_preempt_disabled",69667,70152,0.69
"first_online_pgdat",36,511,92.95
"next_zone",41,513,92.01
"next_zone",33,515,93.59
"next_zone",31,509,93.91
"next_online_pgdat",32,510,93.73
"next_zone",1021,1499,31.89
"need_update",5978,6461,7.48
"quiet_vmstat",6969,7445,6.39
"rcu_irq_enter",28,504,94.44
"irq_enter",1061,1536,30.92
"idle_cpu",33,533,93.81
"rcu_irq_exit",31,502,93.82
"smp_apic_timer_interrupt",5719,6202,7.79
"set_cpu_sd_state_idle",36,8145,99.56
"ktime_get",49,522,90.61
"__tick_nohz_idle_enter",1047,1524,31.3
"tick_nohz_idle_enter",10649,11135,4.36
"ktime_get",47,525,91.05
"nr_iowait_cpu",30,504,94.05
"update_ts_time_stats",1007,1481,32.01
"touch_softlockup_watchdog_sched",31,504,93.85
"tick_nohz_idle_exit",3979,4454,10.66
"sched_ttwu_pending",32,507,93.69
"rcu_note_context_switch",33,519,93.64
"_raw_spin_lock	[snd_hda_intel]",30,502,94.02
"pick_next_task_stop",28,504,94.44
"pick_next_task_dl",29,505,94.26
"pick_next_task_rt",30,508,94.09
"put_prev_task_idle",30,506,94.07
"clear_buddies",31,504,93.85
"pick_next_entity",1004,1482,32.25
"set_next_entity",40,518,92.28
"clear_buddies",30,516,94.19
"pick_next_entity",1020,1500,32.0
"set_next_entity",41,517,92.07
"pick_next_task_fair",6934,7408,6.4
"switch_mm_irqs_off",32,513,93.76
"finish_task_switch",41,523,92.16
"schedule",75127,15982,-370.07
"_cond_resched",29,509,94.3
"hrtimer_active",54,526,89.73
"hrtimer_try_to_cancel",1042,1515,31.22
"do_nanosleep",90628,91105,0.52
"hrtimer_nanosleep",92593,93071,0.51
"sys_nanosleep",93608,94085,0.51
"merge",0,95137,100.0
"mergeSort",0,203904,100.0
"mergeSort",0,457,100.0
"mergeSort",0,446,100.0
"mergeSort",0,443,100.0
"__hrtimer_init",38,522,92.72
"_raw_spin_lock_irqsave",32,505,93.66
"lock_hrtimer_base.isra.21",1007,1480,31.96
"ktime_get",47,526,91.06
"get_nohz_timer_target",28,504,94.44
"enqueue_hrtimer",49,527,90.7
"ktime_get",50,527,90.51
"lapic_next_deadline",691,1172,41.04
"clockevents_program_event",2667,3144,15.17
"tick_program_event",3652,4131,11.6
"__lock_text_start",42,519,91.91
"hrtimer_start_range_ns",10565,11039,4.29
"rcu_note_context_switch",31,505,93.86
"_raw_spin_lock	[snd_hda_intel]",28,503,94.43
"update_rq_clock.part.82",48,522,90.8
"update_min_vruntime",30,511,94.13
"cpuacct_charge",41,534,92.32
"update_curr",2046,2519,18.78
"clear_buddies",31,507,93.89
"account_entity_dequeue",51,530,90.38
"update_min_vruntime",30,505,94.06
"update_min_vruntime",29,503,94.23
"update_curr",1011,1484,31.87
"account_entity_dequeue",31,503,93.84
"account_entity_enqueue",30,513,94.15
"update_cfs_shares",3948,4424,10.76
"dequeue_entity",10883,11359,4.19
"update_curr",44,514,91.44
"clear_buddies",31,503,93.84
"account_entity_dequeue",30,504,94.05
"update_min_vruntime",29,502,94.22
"update_cfs_shares",48,539,91.09
"dequeue_entity",4942,5413,8.7
"hrtick_update",31,505,93.86
"dequeue_task_fair",18765,19242,2.48
"deactivate_task",20758,21232,2.23
"pick_next_task_fair",43,520,91.73
"check_cfs_rq_runtime",29,501,94.21
"put_prev_entity",1003,1486,32.5
"check_cfs_rq_runtime",30,503,94.04
"put_prev_entity",1007,1483,32.1
"put_prev_task_fair",3953,4426,10.69
"pick_next_task_idle",4925,5405,8.88
"finish_task_switch",40,530,92.45
"schedule",72275,32648,-121.38
"schedule_preempt_disabled",73254,73731,0.65
"first_online_pgdat",35,514,93.19
"next_zone",32,512,93.75
"next_zone",30,509,94.11
"next_zone",33,507,93.49
"next_online_pgdat",32,510,93.73
"next_zone",1025,1500,31.67
"need_update",5956,6433,7.41
"quiet_vmstat",6943,7421,6.44
"rcu_irq_enter",31,506,93.87
"irq_enter",1059,1537,31.1
"idle_cpu",34,517,93.42
"rcu_irq_exit",30,505,94.06
"smp_apic_timer_interrupt",5707,6199,7.94
"set_cpu_sd_state_idle",28,8299,99.66
"ktime_get",48,524,90.84
"__tick_nohz_idle_enter",1053,1533,31.31
"tick_nohz_idle_enter",10819,11298,4.24
"ktime_get",50,527,90.51
"nr_iowait_cpu",29,504,94.25
"update_ts_time_stats",1015,1494,32.06
"touch_softlockup_watchdog_sched",31,508,93.9
"tick_nohz_idle_exit",4003,4478,10.61
"sched_ttwu_pending",31,510,93.92
"rcu_note_context_switch",29,507,94.28
"_raw_spin_lock	[snd_hda_intel]",29,509,94.3
"pick_next_task_stop",29,511,94.32
"pick_next_task_dl",30,509,94.11
"pick_next_task_rt",31,511,93.93
"put_prev_task_idle",29,508,94.29
"clear_buddies",31,507,93.89
"pick_next_entity",1010,1485,31.99
"set_next_entity",42,515,91.84
"clear_buddies",31,511,93.93
"pick_next_entity",1063,1541,31.02
"set_next_entity",40,523,92.35
"pick_next_task_fair",6984,7457,6.34
"switch_mm_irqs_off",33,508,93.5
"finish_task_switch",43,526,91.83
"schedule",75266,15999,-370.44
"_cond_resched",30,503,94.04
"hrtimer_active",53,525,89.9
"hrtimer_try_to_cancel",1032,1508,31.56
"do_nanosleep",90711,91186,0.52
"hrtimer_nanosleep",92700,93184,0.52
"sys_nanosleep",93723,94210,0.52
"merge",0,95262,100.0
"mergeSort",0,97981,100.0
"__hrtimer_init",38,509,92.53
"_raw_spin_lock_irqsave",29,504,94.25
"lock_hrtimer_base.isra.21",1005,1482,32.19
"ktime_get",47,523,91.01
"get_nohz_timer_target",28,522,94.64
"enqueue_hrtimer",50,525,90.48
"ktime_get",50,523,90.44
"lapic_next_deadline",692,1174,41.06
"clockevents_program_event",2667,3144,15.17
"tick_program_event",3661,4137,11.51
"__lock_text_start",42,515,91.84
"hrtimer_start_range_ns",10575,11051,4.31
"rcu_note_context_switch",29,505,94.26
"_raw_spin_lock	[snd_hda_intel]",30,513,94.15
"update_rq_clock.part.82",48,525,90.86
"update_min_vruntime",29,510,94.31
"cpuacct_charge",41,515,92.04
"update_curr",2034,2508,18.9
"clear_buddies",31,505,93.86
"account_entity_dequeue",38,521,92.71
"update_min_vruntime",29,506,94.27
"update_min_vruntime",29,505,94.26
"update_curr",1015,1491,31.92
"account_entity_dequeue",41,513,92.01
"account_entity_enqueue",29,502,94.22
"update_cfs_shares",3963,4434,10.62
"dequeue_entity",10873,11347,4.18
"update_curr",43,517,91.68
"clear_buddies",31,504,93.85
"account_entity_dequeue",30,501,94.01
"update_min_vruntime",30,507,94.08
"update_cfs_shares",48,521,90.79
"dequeue_entity",4984,5460,8.72
"hrtick_update",30,513,94.15
"dequeue_task_fair",18809,19284,2.46
"deactivate_task",20801,21272,2.21
"pick_next_task_fair",47,521,90.98
"check_cfs_rq_runtime",29,502,94.22
"put_prev_entity",1003,1480,32.23
"check_cfs_rq_runtime",28,506,94.47
"put_prev_entity",1005,1477,31.96
"put_prev_task_fair",3945,4417,10.69
"pick_next_task_idle",4916,5390,8.79
"finish_task_switch",41,530,92.26
"schedule",68639,32690,-109.97
"schedule_preempt_disabled",69648,70128,0.68
"first_online_pgdat",34,508,93.31
"next_zone",32,512,93.75
"next_zone",31,506,93.87
"next_zone",32,522,93.87
"next_online_pgdat",33,509,93.52
"next_zone",1054,1527,30.98
"need_update",5988,6470,7.45
"quiet_vmstat",6982,7460,6.41
"rcu_irq_enter",31,509,93.91
"irq_enter",1064,1542,31.0
"idle_cpu",32,524,93.89
"rcu_irq_exit",31,507,93.89
"smp_apic_timer_interrupt",5741,6230,7.85
"set_cpu_sd_state_idle",27,8387,99.68
"ktime_get",49,524,90.65
"__tick_nohz_idle_enter",1050,1528,31.28
"tick_nohz_idle_enter",10900,11382,4.23
"ktime_get",50,523,90.44
"nr_iowait_cpu",30,506,94.07
"update_ts_time_stats",1010,1501,32.71
"touch_softlockup_watchdog_sched",32,506,93.68
"tick_nohz_idle_exit",3985,4462,10.69
"sched_ttwu_pending",31,508,93.9
"rcu_note_context_switch",35,522,93.3
"_raw_spin_lock	[snd_hda_intel]",29,521,94.43
"pick_next_task_stop",28,502,94.42
"pick_next_task_dl",30,506,94.07
"pick_next_task_rt",31,508,93.9
"put_prev_task_idle",30,504,94.05
"clear_buddies",31,514,93.97
"pick_next_entity",1014,1489,31.9
"set_next_entity",40,514,92.22
"clear_buddies",31,515,93.98
"pick_next_entity",1052,1529,31.2
"set_next_entity",40,518,92.28
"pick_next_task_fair",6950,7426,6.41
"switch_mm_irqs_off",33,512,93.55
"finish_task_switch",36,524,93.13
"schedule",75445,16035,-370.5
"_cond_resched",29,502,94.22
"hrtimer_active",51,527,90.32
"hrtimer_try_to_cancel",1041,1525,31.74
"do_nanosleep",90928,91399,0.52
"hrtimer_nanosleep",92888,93361,0.51
"sys_nanosleep",93902,94377,0.5
"merge",0,95419,100.0
"mergeSort",0,195715,100.0
"__hrtimer_init",39,509,92.34
"_raw_spin_lock_irqsave",31,504,93.85
"lock_hrtimer_base.isra.21",1007,1482,32.05
"ktime_get",49,525,90.67
"get_nohz_timer_target",30,503,94.04
"enqueue_hrtimer",51,526,90.3
"ktime_get",49,525,90.67
"lapic_next_deadline",693,1172,40.87
"clockevents_program_event",2680,3157,15.11
"tick_program_event",3671,4149,11.52
"__lock_text_start",40,513,92.2
"hrtimer_start_range_ns",10567,11042,4.3
"rcu_note_context_switch",29,507,94.28
"_raw_spin_lock	[snd_hda_intel]",28,504,94.44
"update_rq_clock.part.82",49,525,90.67
"update_min_vruntime",29,518,94.4
"cpuacct_charge",43,521,91.75
"update_curr",2056,2533,18.83
"clear_buddies",30,512,94.14
"account_entity_dequeue",51,528,90.34
"update_min_vruntime",28,509,94.5
"update_min_vruntime",30,506,94.07
"update_curr",1016,1488,31.72
"account_entity_dequeue",29,502,94.22
"account_entity_enqueue",29,503,94.23
"update_cfs_shares",3952,4425,10.69
"dequeue_entity",10920,11395,4.17
"update_curr",42,515,91.84
"clear_buddies",30,507,94.08
"account_entity_dequeue",29,508,94.29
"update_min_vruntime",29,518,94.4
"update_cfs_shares",48,520,90.77
"dequeue_entity",5118,5591,8.46
"hrtick_update",29,503,94.23
"dequeue_task_fair",18948,19428,2.47
"deactivate_task",20949,21423,2.21
"pick_next_task_fair",42,523,91.97
"check_cfs_rq_runtime",28,502,94.42
"put_prev_entity",1006,1482,32.12
"check_cfs_rq_runtime",30,507,94.08
"put_prev_entity",1006,1482,32.12
"put_prev_task_fair",3945,4420,10.75
"pick_next_task_idle",4924,5400,8.81
"finish_task_switch",41,530,92.26
"schedule",68810,32849,-109.47
"schedule_preempt_disabled",69812,70289,0.68
"first_online_pgdat",32,508,93.7
"next_zone",38,515,92.62
"next_zone",32,509,93.71
"next_zone",30,506,94.07
"next_online_pgdat",31,505,93.86
"next_zone",1025,1498,31.58
"need_update",5956,6436,7.46
"quiet_vmstat",6945,7419,6.39
"rcu_irq_enter",29,504,94.25
"irq_enter",1056,1529,30.94
"idle_cpu",29,513,94.35
"rcu_irq_exit",30,504,94.05
"smp_apic_timer_interrupt",5716,6206,7.9
"set_cpu_sd_state_idle",27,7741,99.65
"ktime_get",50,528,90.53
"__tick_nohz_idle_enter",1058,1534,31.03
"tick_nohz_idle_enter",10620,11094,4.27
"ktime_get",49,525,90.67
"nr_iowait_cpu",29,503,94.23
"update_ts_time_stats",1010,1486,32.03
"touch_softlockup_watchdog_sched",32,509,93.71
"tick_nohz_idle_exit",3974,4448,10.66
"sched_ttwu_pending",31,510,93.92
"rcu_note_context_switch",29,502,94.22
"_raw_spin_lock	[snd_hda_intel]",29,509,94.3
"pick_next_task_stop",30,508,94.09
"pick_next_task_dl",31,509,93.91
"pick_next_task_rt",31,525,94.1
"put_prev_task_idle",29,509,94.3
"clear_buddies",33,507,93.49
"pick_next_entity",1014,1489,31.9
"set_next_entity",40,515,92.23
"clear_buddies",30,531,94.35
"pick_next_entity",1042,1513,31.13
"set_next_entity",98,579,83.07
"pick_next_task_fair",7011,7488,6.37
"switch_mm_irqs_off",32,510,93.73
"finish_task_switch",41,529,92.25
"schedule",75344,16091,-368.24
"_cond_resched",29,501,94.21
"hrtimer_active",53,527,89.94
"hrtimer_try_to_cancel",1041,1528,31.87
"do_nanosleep",90815,91285,0.51
"hrtimer_nanosleep",92765,93240,0.51
"sys_nanosleep",93779,94254,0.5
"merge",0,95377,100.0
"mergeSort",0,496896,100.0
"__hrtimer_init",37,508,92.72
"_raw_spin_lock_irqsave",32,506,93.68
"lock_hrtimer_base.isra.21",1008,1481,31.94
"ktime_get",47,522,91.0
"get_nohz_timer_target",31,506,93.87
"enqueue_hrtimer",51,523,90.25
"ktime_get",49,526,90.68
"lapic_next_deadline",704,1183,40.49
"clockevents_program_event",2681,3155,15.02
"tick_program_event",3667,4154,11.72
"__lock_text_start",41,516,92.05
"hrtimer_start_range_ns",10561,11040,4.34
"rcu_note_context_switch",30,500,94.0
"_raw_spin_lock	[snd_hda_intel]",29,503,94.23
"update_rq_clock.part.82",49,524,90.65
"update_min_vruntime",30,510,94.12
"cpuacct_charge",43,523,91.78
"update_curr",2055,2531,18.81
"clear_buddies",30,506,94.07
"account_entity_dequeue",39,516,92.44
"update_min_vruntime",29,506,94.27
"update_min_vruntime",30,503,94.04
"update_curr",1007,1482,32.05
"account_entity_dequeue",41,515,92.04
"account_entity_enqueue",29,515,94.37
"update_cfs_shares",3969,4442,10.65
"dequeue_entity",10929,11404,4.17
"update_curr",31,506,93.87
"clear_buddies",31,507,93.89
"account_entity_dequeue",28,501,94.41
"update_min_vruntime",29,504,94.25
"update_cfs_shares",56,552,89.86
"dequeue_entity",4947,5423,8.78
"hrtick_update",30,501,94.01
"dequeue_task_fair",18787,19263,2.47
"deactivate_task",20779,21266,2.29
"pick_next_task_fair",52,530,90.19
"check_cfs_rq_runtime",28,501,94.41
"put_prev_entity",1003,1480,32.23
"check_cfs_rq_runtime",29,503,94.23
"put_prev_entity",1004,1477,32.02
"put_prev_task_fair",3936,4412,10.79
"pick_next_task_idle",4914,5394,8.9
"finish_task_switch",39,529,92.63
"schedule",68811,32682,-110.55
"schedule_preempt_disabled",69793,70272,0.68
"first_online_pgdat",31,511,93.93
"next_zone",32,509,93.71
"next_zone",30,507,94.08
"next_zone",32,507,93.69
"next_online_pgdat",31,506,93.87
"next_zone",1021,1497,31.8
"need_update",5948,6428,7.47
"quiet_vmstat",6941,7417,6.42
"rcu_irq_enter",38,517,92.65
"irq_enter",1068,1545,30.87
"idle_cpu",33,509,93.52
"rcu_irq_exit",29,500,94.2
"smp_apic_timer_interrupt",5649,6135,7.92
"set_cpu_sd_state_idle",27,8079,99.67
"ktime_get",50,523,90.44
"__tick_nohz_idle_enter",1046,1523,31.32
"tick_nohz_idle_enter",10583,11059,4.3
"ktime_get",50,523,90.44
"nr_iowait_cpu",30,508,94.09
"update_ts_time_stats",1010,1499,32.62
"touch_softlockup_watchdog_sched",32,507,93.69
"tick_nohz_idle_exit",3990,4465,10.64
"sched_ttwu_pending",31,508,93.9
"rcu_note_context_switch",34,536,93.66
"_raw_spin_lock	[snd_hda_intel]",29,500,94.2
"pick_next_task_stop",29,512,94.34
"pick_next_task_dl",29,504,94.25
"pick_next_task_rt",30,509,94.11
"put_prev_task_idle",29,502,94.22
"clear_buddies",32,513,93.76
"pick_next_entity",1012,1486,31.9
"set_next_entity",41,516,92.05
"clear_buddies",29,508,94.29
"pick_next_entity",1011,1525,33.7
"set_next_entity",40,515,92.23
"pick_next_task_fair",6948,7423,6.4
"switch_mm_irqs_off",31,509,93.91
"finish_task_switch",41,522,92.15
"schedule",74988,15964,-369.73
"_cond_resched",29,501,94.21
"hrtimer_active",51,526,90.3
"hrtimer_try_to_cancel",1038,1512,31.35
"do_nanosleep",90440,90911,0.52
"hrtimer_nanosleep",92392,92870,0.51
"sys_nanosleep",93406,93880,0.5
"merge",0,95055,100.0
"mergeSort",0,1271586,100.0
"mergeSort",0,445,100.0
"mergeSort",0,445,100.0
"mergeSort",0,447,100.0
"__hrtimer_init",37,524,92.94
"_raw_spin_lock_irqsave",32,509,93.71
"lock_hrtimer_base.isra.21",1011,1488,32.06
"ktime_get",48,525,90.86
"get_nohz_timer_target",30,504,94.05
"enqueue_hrtimer",53,529,89.98
"ktime_get",49,523,90.63
"lapic_next_deadline",714,1193,40.15
"clockevents_program_event",2687,3163,15.05
"tick_program_event",3675,4153,11.51
"__lock_text_start",41,517,92.07
"hrtimer_start_range_ns",10585,11057,4.27
"rcu_note_context_switch",31,507,93.89
"_raw_spin_lock	[snd_hda_intel]",29,504,94.25
"update_rq_clock.part.82",48,521,90.79
"update_min_vruntime",30,506,94.07
"cpuacct_charge",42,529,92.06
"update_curr",2058,2533,18.75
"clear_buddies",32,507,93.69
"account_entity_dequeue",52,529,90.17
"update_min_vruntime",30,506,94.07
"update_min_vruntime",30,504,94.05
"update_curr",1013,1488,31.92
"account_entity_dequeue",42,518,91.89
"account_entity_enqueue",29,503,94.23
"update_cfs_shares",3960,4437,10.75
"dequeue_entity",12324,12798,3.7
"update_curr",43,519,91.71
"clear_buddies",32,507,93.69
"account_entity_dequeue",32,515,93.79
"update_min_vruntime",30,503,94.04
"update_cfs_shares",48,524,90.84
"dequeue_entity",4961,5444,8.87
"hrtick_update",29,505,94.26
"dequeue_task_fair",20216,20689,2.29
"deactivate_task",22201,22689,2.15
"pick_next_task_fair",33,510,93.53
"check_cfs_rq_runtime",29,504,94.25
"put_prev_entity",1007,1487,32.28
"check_cfs_rq_runtime",30,504,94.05
"put_prev_entity",1001,1476,32.18
"put_prev_task_fair",3948,4422,10.72
"pick_next_task_idle",4924,5398,8.78
"finish_task_switch",41,519,92.1
"schedule",74856,34225,-118.72
"schedule_preempt_disabled",75835,76307,0.62
"first_online_pgdat",32,504,93.65
"next_zone",31,506,93.87
"next_zone",33,506,93.48
"next_zone",30,508,94.09
"next_online_pgdat",31,513,93.96
"next_zone",1023,1564,34.59
"need_update",6008,6493,7.47
"rcu_irq_enter",30,511,94.13
"irq_enter",1064,1537,30.77
"idle_cpu",33,520,93.65
"rcu_irq_exit",29,513,94.35
"smp_apic_timer_interrupt",5708,6199,7.92
"quiet_vmstat",14567,15044,3.17
"set_cpu_sd_state_idle",34,513,93.37
"ktime_get",49,527,90.7
"__tick_nohz_idle_enter",1056,1536,31.25
"tick_nohz_idle_enter",3032,3508,13.57
"ktime_get",48,531,90.96
"nr_iowait_cpu",29,509,94.3
"update_ts_time_stats",1019,1512,32.61
"touch_softlockup_watchdog_sched",32,508,93.7
"tick_nohz_idle_exit",4019,4518,11.04
"sched_ttwu_pending",31,514,93.97
"rcu_note_context_switch",30,507,94.08
"_raw_spin_lock	[snd_hda_intel]",28,520,94.62
"pick_next_task_stop",29,506,94.27
"pick_next_task_dl",28,505,94.46
"pick_next_task_rt",32,540,94.07
"put_prev_task_idle",31,510,93.92
"clear_buddies",32,503,93.64
"pick_next_entity",1009,1479,31.78
"set_next_entity",40,516,92.25
"clear_buddies",30,507,94.08
"pick_next_entity",1009,1485,32.05
"set_next_entity",42,515,91.84
"pick_next_task_fair",6898,7374,6.46
"switch_mm_irqs_off",31,512,93.95
"finish_task_switch",41,528,92.23
"schedule",76717,15996,-379.6
"_cond_resched",30,504,94.05
"hrtimer_active",53,528,89.96
"hrtimer_try_to_cancel",1043,1518,31.29
"do_nanosleep",92199,92671,0.51
"hrtimer_nanosleep",94193,94684,0.52
"sys_nanosleep",95222,95711,0.51
"merge",0,96764,100.0
"mergeSort",0,99491,100.0
"__hrtimer_init",39,518,92.47
"_raw_spin_lock_irqsave",31,506,93.87
"lock_hrtimer_base.isra.21",1004,1482,32.25
"ktime_get",49,528,90.72
"get_nohz_timer_target",29,505,94.26
"enqueue_hrtimer",51,540,90.56
"ktime_get",49,523,90.63
"lapic_next_deadline",684,1162,41.14
"clockevents_program_event",2651,3125,15.17
"tick_program_event",3639,4117,11.61
"__lock_text_start",40,514,92.22
"hrtimer_start_range_ns",10564,11041,4.32
"rcu_note_context_switch",30,506,94.07
"_raw_spin_lock	[snd_hda_intel]",30,517,94.2
"update_rq_clock.part.82",49,522,90.61
"update_min_vruntime",29,506,94.27
"cpuacct_charge",37,513,92.79
"update_curr",2030,2503,18.9
"clear_buddies",31,502,93.82
"account_entity_dequeue",52,526,90.11
"update_min_vruntime",30,510,94.12
"update_min_vruntime",30,506,94.07
"update_curr",1015,1489,31.83
"account_entity_dequeue",41,516,92.05
"account_entity_enqueue",30,503,94.04
"update_cfs_shares",4064,4535,10.39
"dequeue_entity",10974,11451,4.17
"update_curr",43,517,91.68
"clear_buddies",31,505,93.86
"account_entity_dequeue",31,508,93.9
"update_min_vruntime",28,504,94.44
"update_cfs_shares",30,508,94.09
"dequeue_entity",4966,5441,8.73
"hrtick_update",31,507,93.89
"dequeue_task_fair",18867,19345,2.47
"deactivate_task",20901,21377,2.23
"pick_next_task_fair",35,515,93.2
